idVia;nombreOriginal;numeroExpediente;fecha;hora;nombreVia;portal;distrito;tipoAccidente;meteorologia;tipoVehiculo;tipoPersonaAfectada;typicalAgeRange;gender;lesividad;esCruce;tipoVia;palabrasClave;municipio
433500;AVDA. OPORTO / CALL. CAMINO VIEJO DE LEGANES;2019S031868;03/10/2019;9:20;CALLE CAMINO VIEJO DE LEGANES;-;CARABANCHEL;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;60-64;Male;14;2;Calle;VIEJO LEGANES;Madrid
18900;CALL. ALCALA;2019S032046;04/10/2019;20:15; CALLE ALCALA;426;SAN BLAS-CANILLEJAS;Caída;Despejado;Bicicleta;Conductor;21-24;Male;07;0;Calle;ALCALA;Madrid
138900;CALL. CARABIAS;2019S033087;04/10/2019;17:13; CALLE CARABIAS;1;LATINA;Atropello a persona;Se desconoce;Bicicleta;Conductor;45-49;Male;14;0;Calle;CARABIAS;Madrid
138900;CALL. CARABIAS;2019S033087;04/10/2019;17:13; CALLE CARABIAS;1;LATINA;Atropello a persona;Se desconoce;Bicicleta;Peatón;50-54;Male;01;0;Calle;CARABIAS;Madrid
18900;CALL. ALCALA / PLAZA. CIBELES;2019S032108;04/10/2019;9:30;CALLE ALCALA;-;RETIRO;Otro;Despejado;Bicicleta;Conductor;30-34;Male;07;2;Calle;ALCALA;Madrid
168600;CALL. ALCALA / PLAZA. CIBELES;2019S032108;04/10/2019;9:30;PLAZA CIBELES;-;RETIRO;Otro;Despejado;Bicicleta;Conductor;30-34;Male;07;2;Plaza;CIBELES;Madrid
615800;CALL. PUERTO DE BALBARAN;2019S031973;04/10/2019;9:10; CALLE PUERTO DE BALBARAN;121;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;35-39;Male;02;0;Calle;PUERTO BALBARAN;Madrid
274600;PASEO. ESPERANZA / PASEO. ESPERANZA;2019S031994;04/10/2019;0:05;PASEO ESPERANZA;-;ARGANZUELA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;25-29;Male;05;2;Paseo;ESPERANZA;Madrid
274600;PASEO. ESPERANZA / PASEO. ESPERANZA;2019S031994;04/10/2019;0:05;PASEO ESPERANZA;-;ARGANZUELA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;25-29;Male;05;2;Paseo;ESPERANZA;Madrid
45700;AVDA. ANDALUCIA;2019S032930;05/10/2019;20:45; AVENIDA ANDALUCIA;1;USERA;Caída;Despejado;Bicicleta;Conductor;40-44;Female;02;0;Avenida;ANDALUCIA;Madrid
17200;CALL. ALBERTO AGUILERA;2019S032223;05/10/2019;18:36; CALLE ALBERTO AGUILERA;46;CHAMBERÍ;Caída;Despejado;Bicicleta;Conductor;40-44;Male;07;0;Calle;ALBERTO AGUILERA;Madrid
31001308;GTA. SANTUARIO DE TISCAR;2019S032300;05/10/2019;16:10; GLORIETA SANTUARIO DE TISCAR;0;FUENCARRAL-EL PARDO;Caída;Despejado;Bicicleta;Conductor;55-59;Male;02;0;Glorieta;SANTUARIO TISCAR;Madrid
698950;CALL. SANTA SUSANA;2019S032272;05/10/2019;11:00; CALLE SANTA SUSANA;55;HORTALEZA;Caída;Despejado;Bicicleta;Conductor;45-49;Male;02;0;Calle;SANTA SUSANA;Madrid
78850;CALL. ARZOBISPO MORCILLO;2019S032184;05/10/2019;7:15; CALLE ARZOBISPO MORCILLO;40;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;55-59;Male;07;0;Calle;ARZOBISPO MORCILLO;Madrid
697175;GTA. SANTA MARIA DE LA CABEZA / GTA. SANTA MARIA DE LA CABEZA;2019S032125;05/10/2019;1:45;GLORIETA SANTA MARIA DE LA CABEZA;-;ARGANZUELA;Atropello a persona;Despejado;Bicicleta;Conductor;30-34;Male;14;2;Glorieta;SANTA MARIA CABEZA;Madrid
697175;GTA. SANTA MARIA DE LA CABEZA / GTA. SANTA MARIA DE LA CABEZA;2019S032125;05/10/2019;1:45;GLORIETA SANTA MARIA DE LA CABEZA;-;ARGANZUELA;Atropello a persona;Despejado;Bicicleta;Conductor;30-34;Male;14;2;Glorieta;SANTA MARIA CABEZA;Madrid
697175;GTA. SANTA MARIA DE LA CABEZA / GTA. SANTA MARIA DE LA CABEZA;2019S032125;05/10/2019;1:45;GLORIETA SANTA MARIA DE LA CABEZA;-;ARGANZUELA;Atropello a persona;Despejado;Bicicleta;Peatón;45-49;Female;07;2;Glorieta;SANTA MARIA CABEZA;Madrid
697175;GTA. SANTA MARIA DE LA CABEZA / GTA. SANTA MARIA DE LA CABEZA;2019S032125;05/10/2019;1:45;GLORIETA SANTA MARIA DE LA CABEZA;-;ARGANZUELA;Atropello a persona;Despejado;Bicicleta;Peatón;45-49;Female;07;2;Glorieta;SANTA MARIA CABEZA;Madrid
341900;CALL. GOYA / CALL. SERRANO;2019S032233;06/10/2019;17:00;CALLE GOYA;-;SALAMANCA;Atropello a persona;Despejado;Bicicleta;Conductor;50-54;Male;07;2;Calle;GOYA;Madrid
710300;CALL. GOYA / CALL. SERRANO;2019S032233;06/10/2019;17:00;CALLE SERRANO;-;SALAMANCA;Atropello a persona;Despejado;Bicicleta;Conductor;50-54;Male;07;2;Calle;SERRANO;Madrid
341900;CALL. GOYA / CALL. SERRANO;2019S032233;06/10/2019;17:00;CALLE GOYA;-;SALAMANCA;Atropello a persona;Despejado;Bicicleta;Peatón;50-54;Female;07;2;Calle;GOYA;Madrid
710300;CALL. GOYA / CALL. SERRANO;2019S032233;06/10/2019;17:00;CALLE SERRANO;-;SALAMANCA;Atropello a persona;Despejado;Bicicleta;Peatón;50-54;Female;07;2;Calle;SERRANO;Madrid
18900;CALL. ALCALA;2019S032399;07/10/2019;21:50; CALLE ALCALA;5;CENTRO;Caída;Despejado;Bicicleta;Conductor;15-17;Male;02;0;Calle;ALCALA;Madrid
491000;CALL. MARTINEZ IZQUIERDO;2019S032364;07/10/2019;17:25; CALLE MARTINEZ IZQUIERDO;44;SALAMANCA;Caída;Despejado;Bicicleta;Conductor;40-44;Male;07;0;Calle;MARTINEZ IZQUIERDO;Madrid
558900;CALL. PALMA / CALL. SAN BERNARDO;2019S032318;07/10/2019;17:15;CALLE PALMA;-;CENTRO;Alcance;Despejado;Bicicleta;Conductor;25-29;Male;06;2;Calle;PALMA;Madrid
661700;CALL. PALMA / CALL. SAN BERNARDO;2019S032318;07/10/2019;17:15;CALLE SAN BERNARDO;-;CENTRO;Alcance;Despejado;Bicicleta;Conductor;25-29;Male;06;2;Calle;SAN BERNARDO;Madrid
899;CALL. AREQUIPA;2019S032353;07/10/2019;10:15; CALLE AREQUIPA;2;HORTALEZA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;45-49;Female;07;0;Calle;AREQUIPA;Madrid
801200;PASEO. YESERIAS;2019S032355;08/10/2019;12:08; PASEO YESERIAS;51;ARGANZUELA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;65-69;Male;03;0;Paseo;YESERIAS;Madrid
790100;CALL. CAMINO DE LOS VINATEROS / CALL. CORREGIDOR SEÑOR DE LA ELIPA;2019S032575;09/10/2019;20:40;CALLE CAMINO DE LOS VINATEROS;-;MORATALAZ;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;10-14;Male;07;2;Calle;VINATEROS;Madrid
215600;CALL. CAMINO DE LOS VINATEROS / CALL. CORREGIDOR SEÑOR DE LA ELIPA;2019S032575;09/10/2019;20:40;CALLE CORREGIDOR SEÑOR DE LA ELIPA;-;MORATALAZ;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;10-14;Male;07;2;Calle;CORREGIDOR SEÑOR ELIPA;Madrid
271200;CALL. ESCALONA;2019S033177;09/10/2019;19:35; CALLE ESCALONA;48;LATINA;Alcance;Despejado;Bicicleta;Conductor;6-9;Male;07;0;Calle;ESCALONA;Madrid
477300;CALL. MARIA DE MOLINA / CALL. PRINCIPE DE VERGARA;2019S032458;09/10/2019;15:05;CALLE MARIA DE MOLINA;-;SALAMANCA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;25-29;Female;07;2;Calle;MARIA MOLINA;Madrid
610450;CALL. MARIA DE MOLINA / CALL. PRINCIPE DE VERGARA;2019S032458;09/10/2019;15:05;CALLE PRINCIPE DE VERGARA;-;SALAMANCA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;25-29;Female;07;2;Calle;PRINCIPE VERGARA;Madrid
790100;CALL. CAMINO DE LOS VINATEROS / CALL. ARROYO DE LA MEDIA LEGUA;2019S032663;10/10/2019;20:45;CALLE CAMINO DE LOS VINATEROS;-;MORATALAZ;Colisión frontal;Despejado;Bicicleta;Conductor;21-24;Male;07;2;Calle;VINATEROS;Madrid
75300;CALL. CAMINO DE LOS VINATEROS / CALL. ARROYO DE LA MEDIA LEGUA;2019S032663;10/10/2019;20:45;CALLE ARROYO DE LA MEDIA LEGUA;-;MORATALAZ;Colisión frontal;Despejado;Bicicleta;Conductor;21-24;Male;07;2;Calle;ARROYO MEDIA LEGUA;Madrid
18900;CALL. ALCALA;2019S032645;10/10/2019;18:00; CALLE ALCALA;231;SALAMANCA;Colisión lateral;Despejado;Bicicleta;Conductor;45-49;Male;06;0;Calle;ALCALA;Madrid
441300;CALL. LOPEZ DE HOYOS / CALL. CARTAGENA;2019S032737;11/10/2019;8:10;CALLE LOPEZ DE HOYOS;-;CHAMARTÍN;Alcance;Despejado;Bicicleta;Conductor;55-59;Male;05;2;Calle;LOPEZ HOYOS;Madrid
149800;CALL. LOPEZ DE HOYOS / CALL. CARTAGENA;2019S032737;11/10/2019;8:10;CALLE CARTAGENA;-;CHAMARTÍN;Alcance;Despejado;Bicicleta;Conductor;55-59;Male;05;2;Calle;CARTAGENA;Madrid
791400;CALL. VIRGEN DE LA ALEGRIA;2019S032806;12/10/2019;13:41; CALLE VIRGEN DE LA ALEGRIA;4;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;25-29;Male;07;0;Calle;VIRGEN ALEGRIA;Madrid
27500;CALL. ALFONSO XII;2019S032872;12/10/2019;1:15; CALLE ALFONSO XII;60;RETIRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;25-29;Male;02;0;Calle;ALFONSO XII;Madrid
405300;CALL. JOSE ORTEGA Y GASSET / PLAZA. MARQUES DE SALAMANCA;2019S032978;14/10/2019;20:40;CALLE JOSE ORTEGA Y GASSET;-;SALAMANCA;Caída;Lluvia débil;Bicicleta;Conductor;25-29;Female;07;2;Calle;JOSE ORTEGA GASSET;Madrid
486600;CALL. JOSE ORTEGA Y GASSET / PLAZA. MARQUES DE SALAMANCA;2019S032978;14/10/2019;20:40;PLAZA MARQUES DE SALAMANCA;-;SALAMANCA;Caída;Lluvia débil;Bicicleta;Conductor;25-29;Female;07;2;Plaza;MARQUES SALAMANCA;Madrid
614500;PLAZA. PUERTA CERRADA;2019S032883;14/10/2019;10:30; PLAZA PUERTA CERRADA;12;CENTRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;25-29;Female;01;0;Plaza;PUERTA CERRADA;Madrid
657904;CALL. SAMARIA / AVDA. NAZARET;2019S032970;14/10/2019;10:05;CALLE SAMARIA;-;RETIRO;Caída;Despejado;Bicicleta;Conductor;45-49;Male;02;2;Calle;SAMARIA;Madrid
531800;CALL. SAMARIA / AVDA. NAZARET;2019S032970;14/10/2019;10:05;AVENIDA NAZARET;-;RETIRO;Caída;Despejado;Bicicleta;Conductor;45-49;Male;02;2;Avenida;NAZARET;Madrid
284700;CALL. EVANGELIOS / CALL. OLVIDO;2019S033133;14/10/2019;7:55;CALLE EVANGELIOS;-;USERA;Colisión fronto-lateral;Lluvia débil;Bicicleta;Conductor;21-24;Male;07;2;Calle;EVANGELIOS;Madrid
547600;CALL. EVANGELIOS / CALL. OLVIDO;2019S033133;14/10/2019;7:55;CALLE OLVIDO;-;USERA;Colisión fronto-lateral;Lluvia débil;Bicicleta;Conductor;21-24;Male;07;2;Calle;OLVIDO;Madrid
267400;CALL. ENRIQUE LARRETA;2019S033105;15/10/2019;21:20; CALLE ENRIQUE LARRETA;7;CHAMARTÍN;Colisión lateral;Despejado;Bicicleta;Conductor;40-44;Male;07;0;Calle;ENRIQUE LARRETA;Madrid
653500;CALL. SAGASTA / CALL. FRANCISCO DE ROJAS;2019S033074;15/10/2019;19:05;CALLE SAGASTA;-;CHAMBERÍ;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;50-54;Male;14;2;Calle;SAGASTA;Madrid
308800;CALL. SAGASTA / CALL. FRANCISCO DE ROJAS;2019S033074;15/10/2019;19:05;CALLE FRANCISCO DE ROJAS;-;CHAMBERÍ;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;50-54;Male;14;2;Calle;FRANCISCO ROJAS;Madrid
353200;PASEO. LA HABANA;2019S033093;15/10/2019;17:33; PASEO LA HABANA; 144A;CHAMARTÍN;Colisión lateral;Despejado;Bicicleta;Conductor;35-39;Male;07;0;Paseo;HABANA;Madrid
227700;CALL. CYESA;2019S033057;15/10/2019;16:40; CALLE CYESA;3;CIUDAD LINEAL;Caída;Despejado;Bicicleta;Conductor;18-20;Male;07;0;Calle;CYESA;Madrid
254100;CALL. DUQUE DE SESTO;2019S033115;16/10/2019;23:20; CALLE DUQUE DE SESTO;7;SALAMANCA;Alcance;Despejado;Bicicleta;Conductor;25-29;Male;;0;Calle;DUQUE SESTO;Madrid
651100;GTA. RUIZ JIMENEZ / CALL. ALBERTO AGUILERA;2019S033112;16/10/2019;22:10;GLORIETA RUIZ JIMENEZ;-;CENTRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;40-44;Male;03;2;Glorieta;RUIZ JIMENEZ;Madrid
17200;GTA. RUIZ JIMENEZ / CALL. ALBERTO AGUILERA;2019S033112;16/10/2019;22:10;CALLE ALBERTO AGUILERA;-;CENTRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;40-44;Male;03;2;Calle;ALBERTO AGUILERA;Madrid
414800;CALL. JUAN DE MARIANA;2019S033141;16/10/2019;8:40; CALLE JUAN DE MARIANA;15;ARGANZUELA;Caída;Despejado;Bicicleta;Conductor;35-39;Female;07;0;Calle;JUAN MARIANA;Madrid
414800;CALL. JUAN DE MARIANA;2019S033141;16/10/2019;8:40; CALLE JUAN DE MARIANA;15;ARGANZUELA;Caída;Despejado;Bicicleta;Peatón;55-59;Male;14;0;Calle;JUAN MARIANA;Madrid
342950;CALL. GRAN VIA;2019S033232;17/10/2019;22:45; CALLE GRAN VIA;46;CENTRO;Alcance;Despejado;Bicicleta;Conductor;18-20;Female;14;0;Calle;GRAN VIA;Madrid
10200;CALL. AGUSTIN DE FOXA;2019S033316;17/10/2019;20:00; CALLE AGUSTIN DE FOXA;58;CHAMARTÍN;Caída;Despejado;Bicicleta;Conductor;25-29;Female;05;0;Calle;AGUSTIN FOXA;Madrid
633005;PASEO. RECOLETOS;2019S033173;17/10/2019;16:00; PASEO RECOLETOS;7;CENTRO;Alcance;Despejado;Bicicleta;Conductor;45-49;Male;07;0;Paseo;RECOLETOS;Madrid
284700;CALL. EVANGELIOS;2019S033299;17/10/2019;15:30; CALLE EVANGELIOS;1;USERA;Caída;;Bicicleta;Conductor;30-34;Male;;0;Calle;EVANGELIOS;Madrid
661700;CALL. SAN BERNARDO;2019S033161;17/10/2019;15:15; CALLE SAN BERNARDO;27;CENTRO;Colisión lateral;Nublado;Bicicleta;Conductor;40-44;Male;07;0;Calle;SAN BERNARDO;Madrid
522000;AVDA. MORATALAZ / PLAZA. CORREGIDOR ALONSO DE AGUILAR;2019S033221;17/10/2019;7:05;AVENIDA MORATALAZ;-;MORATALAZ;Colisión fronto-lateral;Lluvia débil;Bicicleta;Conductor;45-49;Female;07;2;Avenida;MORATALAZ;Madrid
212500;AVDA. MORATALAZ / PLAZA. CORREGIDOR ALONSO DE AGUILAR;2019S033221;17/10/2019;7:05;PLAZA CORREGIDOR ALONSO DE AGUILAR;-;MORATALAZ;Colisión fronto-lateral;Lluvia débil;Bicicleta;Conductor;45-49;Female;07;2;Plaza;CORREGIDOR ALONSO AGUILAR;Madrid
710300;CALL. SERRANO;2019S033325;18/10/2019;15:25; CALLE SERRANO;1;SALAMANCA;Alcance;Despejado;Bicicleta;Conductor;45-49;Male;14;0;Calle;SERRANO;Madrid
610000;CALL. PRINCESA;2019S033921;18/10/2019;8:41; CALLE PRINCESA;92;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;30-34;Male;07;0;Calle;PRINCESA;Madrid
114600;CALL. BRAVO MURILLO;2019S033273;18/10/2019;8:15; CALLE BRAVO MURILLO;133;TETUÁN;Caída;Lluvia débil;Bicicleta;Conductor;45-49;Male;06;0;Calle;BRAVO MURILLO;Madrid
678900;TRVA. SAN MATEO / CALL. HORTALEZA;2019S033483;20/10/2019;14:12;TRAVESIA SAN MATEO;-;CENTRO;Colisión fronto-lateral;Nublado;Bicicleta;Conductor;18-20;Male;07;2;Travesia;SAN MATEO;Madrid
365400;TRVA. SAN MATEO / CALL. HORTALEZA;2019S033483;20/10/2019;14:12;CALLE HORTALEZA;-;CENTRO;Colisión fronto-lateral;Nublado;Bicicleta;Conductor;18-20;Male;07;2;Calle;HORTALEZA;Madrid
550500;CALL. ORENSE;2019S033482;20/10/2019;13:45; CALLE ORENSE;18;TETUÁN;Alcance;Lluvia débil;Bicicleta;Conductor;15-17;Male;14;0;Calle;ORENSE;Madrid
778910;AVDA. CANILLEJAS A VICALVARO / CALL. SANTA TECLA;2019S033481;20/10/2019;13:20;AVENIDA CANILLEJAS A VICALVARO;-;SAN BLAS-CANILLEJAS;Caída;Nublado;Bicicleta;Conductor;60-64;Male;05;2;Avenida;CANILLEJAS VICALVARO;Madrid
699000;AVDA. CANILLEJAS A VICALVARO / CALL. SANTA TECLA;2019S033481;20/10/2019;13:20;CALLE SANTA TECLA;-;SAN BLAS-CANILLEJAS;Caída;Nublado;Bicicleta;Conductor;60-64;Male;05;2;Calle;SANTA TECLA;Madrid
55100;CALL. ANTONIA CALVO / CALL. ALHAMBRA;2019S033517;20/10/2019;11:00;CALLE ANTONIA CALVO;-;LATINA;Colisión lateral;Despejado;Bicicleta;Conductor;45-49;Female;07;2;Calle;ANTONIA CALVO;Madrid
29650;CALL. ANTONIA CALVO / CALL. ALHAMBRA;2019S033517;20/10/2019;11:00;CALLE ALHAMBRA;-;LATINA;Colisión lateral;Despejado;Bicicleta;Conductor;45-49;Female;07;2;Calle;ALHAMBRA;Madrid
544600;CALL. O'DONNELL / AVDA. MENENDEZ PELAYO;2019S033563;21/10/2019;15:25; "CALLE ODONNELL";-;RETIRO;Atropello a persona;Despejado;Bicicleta;Conductor;18-20;Female;14;2;Calle;ODONNELL;Madrid
502300;CALL. O'DONNELL / AVDA. MENENDEZ PELAYO;2019S033563;21/10/2019;15:25;AVENIDA MENENDEZ PELAYO;-;RETIRO;Atropello a persona;Despejado;Bicicleta;Conductor;18-20;Female;14;2;Avenida;MENENDEZ PELAYO;Madrid
544600;CALL. O'DONNELL / AVDA. MENENDEZ PELAYO;2019S033563;21/10/2019;15:25; "CALLE ODONNELL";-;RETIRO;Atropello a persona;Despejado;Bicicleta;Peatón;45-49;Male;07;2;Calle;ODONNELL;Madrid
502300;CALL. O'DONNELL / AVDA. MENENDEZ PELAYO;2019S033563;21/10/2019;15:25;AVENIDA MENENDEZ PELAYO;-;RETIRO;Atropello a persona;Despejado;Bicicleta;Peatón;45-49;Male;07;2;Avenida;MENENDEZ PELAYO;Madrid
114600;CALL. BRAVO MURILLO;2019S033546;21/10/2019;14:00; CALLE BRAVO MURILLO;155;TETUÁN;Colisión lateral;Despejado;Bicicleta;Conductor;25-29;Female;14;0;Calle;BRAVO MURILLO;Madrid
313100;CALL. FUENCARRAL;2019S033740;22/10/2019;22:00; CALLE FUENCARRAL;134;CHAMBERÍ;Colisión fronto-lateral;Lluvia débil;Bicicleta;Conductor;60-64;Male;07;0;Calle;FUENCARRAL;Madrid
606900;PASEO. PRADO;2019S033667;22/10/2019;20:00; PASEO PRADO;14;CENTRO;Alcance;Lluvia débil;Bicicleta;Conductor;;;;0;Paseo;PRADO;Madrid
114600;CALL. BRAVO MURILLO;2019S033669;22/10/2019;20:00; CALLE BRAVO MURILLO;120;TETUÁN;Alcance;Lluvia débil;Bicicleta;Conductor;30-34;Female;01;0;Calle;BRAVO MURILLO;Madrid
220400;PLAZA. CRONOS / CALL. INOCENTA DE MESA;2019S033668;22/10/2019;19:55;PLAZA CRONOS;-;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Lluvia débil;Bicicleta;Conductor;60-64;Male;07;2;Plaza;CRONOS;Madrid
375200;PLAZA. CRONOS / CALL. INOCENTA DE MESA;2019S033668;22/10/2019;19:55;CALLE INOCENTA DE MESA;-;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Lluvia débil;Bicicleta;Conductor;60-64;Male;07;2;Calle;INOCENTA MESA;Madrid
31000598;CALL. JUANITA CRUZ / CALL. GLORIA FUERTES;2019S033678;22/10/2019;9:00;CALLE JUANITA CRUZ;-;FUENCARRAL-EL PARDO;Caída;Despejado;Bicicleta;Conductor;55-59;Male;06;2;Calle;JUANITA CRUZ;Madrid
31000584;CALL. JUANITA CRUZ / CALL. GLORIA FUERTES;2019S033678;22/10/2019;9:00;CALLE GLORIA FUERTES;-;FUENCARRAL-EL PARDO;Caída;Despejado;Bicicleta;Conductor;55-59;Male;06;2;Calle;GLORIA FUERTES;Madrid
600400;AVDA. POBLADOS / CALL. CERILLERAS;2019S034766;23/10/2019;19:50;AVENIDA POBLADOS;-;CARABANCHEL;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;0-5;Male;07;2;Avenida;POBLADOS;Madrid
31000550;AVDA. POBLADOS / CALL. CERILLERAS;2019S034766;23/10/2019;19:50;CALLE CERILLERAS;-;CARABANCHEL;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;0-5;Male;07;2;Calle;CERILLERAS;Madrid
293100;CALL. FERNANDEZ DE LA HOZ / CALL. GENERAL ARRANDO;2019S033730;23/10/2019;11:10;CALLE FERNANDEZ DE LA HOZ;-;CHAMBERÍ;Caída;Lluvia débil;Bicicleta;Conductor;18-20;Male;14;2;Calle;FERNANDEZ HOZ;Madrid
328925;CALL. FERNANDEZ DE LA HOZ / CALL. GENERAL ARRANDO;2019S033730;23/10/2019;11:10;CALLE GENERAL ARRANDO;-;CHAMBERÍ;Caída;Lluvia débil;Bicicleta;Conductor;18-20;Male;14;2;Calle;GENERAL ARRANDO;Madrid
293100;CALL. FERNANDEZ DE LA HOZ / CALL. GENERAL ARRANDO;2019S033730;23/10/2019;11:10;CALLE FERNANDEZ DE LA HOZ;-;CHAMBERÍ;Caída;Lluvia débil;Bicicleta;Peatón;70-74;Female;07;2;Calle;FERNANDEZ HOZ;Madrid
328925;CALL. FERNANDEZ DE LA HOZ / CALL. GENERAL ARRANDO;2019S033730;23/10/2019;11:10;CALLE GENERAL ARRANDO;-;CHAMBERÍ;Caída;Lluvia débil;Bicicleta;Peatón;70-74;Female;07;2;Calle;GENERAL ARRANDO;Madrid
18900;CALL. ALCALA / CALL. MARQUES DE CUBAS;2019S033901;25/10/2019;9:24;CALLE ALCALA;-;CENTRO;Caída;Despejado;Bicicleta;Conductor;35-39;Male;06;2;Calle;ALCALA;Madrid
484600;CALL. ALCALA / CALL. MARQUES DE CUBAS;2019S033901;25/10/2019;9:24;CALLE MARQUES DE CUBAS;-;CENTRO;Caída;Despejado;Bicicleta;Conductor;35-39;Male;06;2;Calle;MARQUES CUBAS;Madrid
778910;AVDA. CANILLEJAS A VICALVARO / CALL. SANTA TECLA;2019S034202;26/10/2019;17:25;AVENIDA CANILLEJAS A VICALVARO;-;SAN BLAS-CANILLEJAS;Caída;Despejado;Bicicleta;Conductor;50-54;Male;06;2;Avenida;CANILLEJAS VICALVARO;Madrid
699000;AVDA. CANILLEJAS A VICALVARO / CALL. SANTA TECLA;2019S034202;26/10/2019;17:25;CALLE SANTA TECLA;-;SAN BLAS-CANILLEJAS;Caída;Despejado;Bicicleta;Conductor;50-54;Male;06;2;Calle;SANTA TECLA;Madrid
238100;CALL. DIEGO DE LEON / CALL. PRINCIPE DE VERGARA;2019S034015;26/10/2019;9:30;CALLE DIEGO DE LEON;-;SALAMANCA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;25-29;Male;05;2;Calle;DIEGO LEON;Madrid
610450;CALL. DIEGO DE LEON / CALL. PRINCIPE DE VERGARA;2019S034015;26/10/2019;9:30;CALLE PRINCIPE DE VERGARA;-;SALAMANCA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;25-29;Male;05;2;Calle;PRINCIPE VERGARA;Madrid
261400;CALL. ELOY GONZALO;2019S033987;26/10/2019;4:30; CALLE ELOY GONZALO;33;CHAMBERÍ;Caída;Despejado;Bicicleta;Conductor;30-34;Male;02;0;Calle;ELOY GONZALO;Madrid
171800;AVDA. CIUDAD DE BARCELONA / CALL. DOCTOR ESQUERDO;2019S034011;26/10/2019;1:42;AVENIDA CIUDAD DE BARCELONA;-;RETIRO;Caída;Despejado;Bicicleta;Conductor;30-34;Male;01;2;Avenida;CIUDAD BARCELONA;Madrid
241300;AVDA. CIUDAD DE BARCELONA / CALL. DOCTOR ESQUERDO;2019S034011;26/10/2019;1:42;CALLE DOCTOR ESQUERDO;-;RETIRO;Caída;Despejado;Bicicleta;Conductor;30-34;Male;01;2;Calle;DOCTOR ESQUERDO;Madrid
441300;CALL. LOPEZ DE HOYOS;2019S034153;27/10/2019;22:15; CALLE LOPEZ DE HOYOS;66;CHAMARTÍN;Caída;Despejado;Bicicleta;Conductor;;;;0;Calle;LOPEZ HOYOS;Madrid
18900;CALL. ALCALA;2019S034269;27/10/2019;17:20; CALLE ALCALA; 200A;SALAMANCA;Caída;Nublado;Bicicleta;Conductor;55-59;Male;06;0;Calle;ALCALA;Madrid
35300;PLAZA. ALONSO MARTINEZ / CALL. SAGASTA;2019S034064;27/10/2019;0:38;PLAZA ALONSO MARTINEZ;-;CHAMBERÍ;Atropello a persona;Despejado;Bicicleta;Conductor;;Male;;2;Plaza;ALONSO MARTINEZ;Madrid
653500;PLAZA. ALONSO MARTINEZ / CALL. SAGASTA;2019S034064;27/10/2019;0:38;CALLE SAGASTA;-;CHAMBERÍ;Atropello a persona;Despejado;Bicicleta;Conductor;;Male;;2;Calle;SAGASTA;Madrid
35300;PLAZA. ALONSO MARTINEZ / CALL. SAGASTA;2019S034064;27/10/2019;0:38;PLAZA ALONSO MARTINEZ;-;CHAMBERÍ;Atropello a persona;Despejado;Bicicleta;Peatón;35-39;Male;07;2;Plaza;ALONSO MARTINEZ;Madrid
653500;PLAZA. ALONSO MARTINEZ / CALL. SAGASTA;2019S034064;27/10/2019;0:38;CALLE SAGASTA;-;CHAMBERÍ;Atropello a persona;Despejado;Bicicleta;Peatón;35-39;Male;07;2;Calle;SAGASTA;Madrid
502300;AVDA. MENENDEZ PELAYO;2019S034187;28/10/2019;15:45; AVENIDA MENENDEZ PELAYO;65;RETIRO;Caída;Despejado;Bicicleta;Conductor;21-24;Male;03;0;Avenida;MENENDEZ PELAYO;Madrid
78700;CALL. ARTURO SORIA;2019S034457;29/10/2019;20:10; CALLE ARTURO SORIA; 334A;CIUDAD LINEAL;Caída;Despejado;Bicicleta;Conductor;40-44;Male;07;0;Calle;ARTURO SORIA;Madrid
663900;CALL. SAN CONRADO / AVDA. MANZANARES;2019S034336;29/10/2019;11:00;CALLE SAN CONRADO;-;LATINA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;25-29;Male;;2;Calle;SAN CONRADO;Madrid
