nombreOriginal;Nº  EXPEDIENTE;FECHA;HORA;CALLE;NÚMERO;DISTRITO;TIPO ACCIDENTE;ESTADO METEREOLÓGICO;TIPO VEHÍCULO;TIPO PERSONA;RANGO EDAD;SEXO;LESIVIDAD*;esCruce;tipoVia
GTA. QUEVEDO / CALL. SAN BERNARDO;2019S010365;12/02/2019;19:05;GLORIETA QUEVEDO;-;CHAMBERÍ;Colisión lateral;Despejado;Bicicleta;Conductor;DE 30 A 34 AÑOS;Hombre;07;2;Glorieta
GTA. QUEVEDO / CALL. SAN BERNARDO;2019S010365;12/02/2019;19:05;CALLE SAN BERNARDO;-;CHAMBERÍ;Colisión lateral;Despejado;Bicicleta;Conductor;DE 30 A 34 AÑOS;Hombre;07;2;Calle
CALL. SILVANO / CALL. FRANCISCO MOSQUEDA;2019S010852;13/02/2019;17:30;CALLE SILVANO;-;HORTALEZA;Atropello a persona;Despejado;Bicicleta;Conductor;DE 45 A 49 AÑOS;Hombre;02;2;Calle
CALL. SILVANO / CALL. FRANCISCO MOSQUEDA;2019S010852;13/02/2019;17:30;CALLE FRANCISCO MOSQUEDA;-;HORTALEZA;Atropello a persona;Despejado;Bicicleta;Conductor;DE 45 A 49 AÑOS;Hombre;02;2;Calle
CALL. SILVANO / CALL. FRANCISCO MOSQUEDA;2019S010852;13/02/2019;17:30;CALLE SILVANO;-;HORTALEZA;Atropello a persona;Despejado;Bicicleta;Peatón;DE 21 A 24 AÑOS;Mujer;07;2;Calle
CALL. SILVANO / CALL. FRANCISCO MOSQUEDA;2019S010852;13/02/2019;17:30;CALLE FRANCISCO MOSQUEDA;-;HORTALEZA;Atropello a persona;Despejado;Bicicleta;Peatón;DE 21 A 24 AÑOS;Mujer;07;2;Calle
CALL. CONDE DE PEÑALVER;2019S010360;13/02/2019;14:25; CALLE CONDE DE PEÑALVER;38;SALAMANCA;Alcance;Despejado;Bicicleta;Conductor;DE 55 A 59 AÑOS;Mujer;02;0;Calle
CALL. SANTA ENGRACIA;2019S010849;14/02/2019;20:00; CALLE SANTA ENGRACIA;6;CHAMBERÍ;Atropello a persona;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Hombre;06;0;Calle
CALL. SANTA ENGRACIA;2019S010849;14/02/2019;20:00; CALLE SANTA ENGRACIA;6;CHAMBERÍ;Atropello a persona;Despejado;Bicicleta;Peatón;DE 25 A 29 AÑOS;Hombre;14;0;Calle
AVDA. MENENDEZ PELAYO;2019S010716;14/02/2019;18:00; AVENIDA MENENDEZ PELAYO;38;RETIRO;Caída;Despejado;Bicicleta;Conductor;DE 35 A 39 AÑOS;Mujer;;0;Avenida
AUTOV. M-40 CON AVDA. DOCTOR GARCIA TAPIA;2019S010855;14/02/2019;18:00;AUTOVIA;-;MORATALAZ;Alcance;Despejado;Bicicleta;Conductor;DE 50 A 54 AÑOS;Hombre;07;2;Autovia
AUTOV. M-40 CON AVDA. DOCTOR GARCIA TAPIA;2019S010855;14/02/2019;18:00;AVENIDA DOCTOR GARCIA TAPIA;-;MORATALAZ;Alcance;Despejado;Bicicleta;Conductor;DE 50 A 54 AÑOS;Hombre;07;2;Avenida
PASEO. INFANTA ISABEL;2019S010653;14/02/2019;14:20; PASEO INFANTA ISABEL;17;RETIRO;Colisión lateral;Despejado;Bicicleta;Conductor;DE 21 A 24 AÑOS;Hombre;07;0;Paseo
GTA. ANGEL CAIDO;2019S010951;15/02/2019;14:10; GLORIETA ANGEL CAIDO;4;RETIRO;Caída;Despejado;Bicicleta;Conductor;DE 45 A 49 AÑOS;Mujer;06;0;Glorieta
CALL. JOAQUIN TURINA;2019S011338;16/02/2019;19:55; CALLE JOAQUIN TURINA;31;CARABANCHEL;Caída;Despejado;Bicicleta;Conductor;DE 45 A 49 AÑOS;Mujer;06;0;Calle
PASEO. CHOPERA;2019S011335;16/02/2019;17:10; PASEO CHOPERA;2;ARGANZUELA;Caída;Despejado;Bicicleta;Conductor;DE 35 A 39 AÑOS;Mujer;02;0;Paseo
RONDA DE VALENCIA CON GLORIETA DE EMBAJADORES;2019S011089;16/02/2019;14:05;RONDA DE VALENCIA;-;CENTRO;Colisión lateral;Despejado;Bicicleta;Conductor;DE 35 A 39 AÑOS;Hombre;;2;Ronda
RONDA DE VALENCIA CON GLORIETA DE EMBAJADORES;2019S011089;16/02/2019;14:05;GLORIETA DE EMBAJADORES;-;CENTRO;Colisión lateral;Despejado;Bicicleta;Conductor;DE 35 A 39 AÑOS;Hombre;;2;Glorieta
AVDA. POBLADOS / CALL. ANTONIO ROMERO;2019S011128;17/02/2019;9:00;AVENIDA POBLADOS;-;CARABANCHEL;Alcance;Despejado;Bicicleta;Conductor;DE 35 A 39 AÑOS;Hombre;03;2;Avenida
AVDA. POBLADOS / CALL. ANTONIO ROMERO;2019S011128;17/02/2019;9:00;CALLE ANTONIO ROMERO;-;CARABANCHEL;Alcance;Despejado;Bicicleta;Conductor;DE 35 A 39 AÑOS;Hombre;03;2;Calle
CALL. IGLESIAS EXTRAMUROS / AVDA. PESETA;2019S012186;19/02/2019;11:57;CALLE IGLESIAS EXTRAMUROS;-;LATINA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 50 A 54 AÑOS;Hombre;07;2;Calle
CALL. IGLESIAS EXTRAMUROS / AVDA. PESETA;2019S012186;19/02/2019;11:57;AVENIDA PESETA;-;LATINA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 50 A 54 AÑOS;Hombre;07;2;Avenida
CALL. MANCHA / AVDA. ENTREVIAS;2019S013666;20/02/2019;10:30;CALLE MANCHA;-;PUENTE DE VALLECAS;Colisión lateral;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Hombre;06;2;Calle
CALL. MANCHA / AVDA. ENTREVIAS;2019S013666;20/02/2019;10:30;AVENIDA ENTREVIAS;-;PUENTE DE VALLECAS;Colisión lateral;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Hombre;06;2;Avenida
CALL. ATOCHA;2019S012142;20/02/2019;7:45; CALLE ATOCHA;104;CENTRO;Caída;Despejado;Bicicleta;Conductor;DE 15 A 17 AÑOS;Mujer;07;0;Calle
CALL. GENERAL RICARDOS;2019S014246;22/02/2019;20:05; CALLE GENERAL RICARDOS;18;CARABANCHEL;Alcance;Despejado;Bicicleta;Conductor;DE 40 A 44 AÑOS;Hombre;02;0;Calle
PLAZA. ESPAÑA;2019S013090;23/02/2019;21:15; PLAZA ESPAÑA;16;MONCLOA-ARAVACA;Alcance;Despejado;Bicicleta;Conductor;DE 21 A 24 AÑOS;Hombre;06;0;Plaza
CALL. PARROCO EUSEBIO CUENCA;2019S013198;23/02/2019;10:35; CALLE PARROCO EUSEBIO CUENCA;46;ARGANZUELA;Caída;Despejado;Bicicleta;Conductor;DE 40 A 44 AÑOS;Hombre;05;0;Calle
CALL. ESPARTEROS;2019S013570;25/02/2019;16:50; CALLE ESPARTEROS;12;CENTRO;Caída;Despejado;Bicicleta;Conductor;DE 30 A 34 AÑOS;Mujer;01;0;Calle
CALL. MELILOTO / CALL. NOPALERA;2019S014478;27/02/2019;19:45;CALLE MELILOTO;-;LATINA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 18 A 20 AÑOS;Mujer;07;2;Calle
CALL. MELILOTO / CALL. NOPALERA;2019S014478;27/02/2019;19:45;CALLE NOPALERA;-;LATINA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 18 A 20 AÑOS;Mujer;07;2;Calle
PASEO. GENERAL MARTINEZ CAMPOS / CALL. MODESTO LAFUENTE;2019S013812;27/02/2019;18:40;PASEO GENERAL MARTINEZ CAMPOS;-;CHAMBERÍ;Alcance;Despejado;Bicicleta;Conductor;DE 55 A 59 AÑOS;Hombre;07;2;Paseo
PASEO. GENERAL MARTINEZ CAMPOS / CALL. MODESTO LAFUENTE;2019S013812;27/02/2019;18:40;CALLE MODESTO LAFUENTE;-;CHAMBERÍ;Alcance;Despejado;Bicicleta;Conductor;DE 55 A 59 AÑOS;Hombre;07;2;Calle
PASEO. FERNAN NUÑEZ / PASEO. VENEZUELA;2019S013751;27/02/2019;10:25;PASEO FERNAN NUÑEZ;-;RETIRO;Caída;Despejado;Bicicleta;Conductor;DE 50 A 54 AÑOS;Hombre;06;2;Paseo
PASEO. FERNAN NUÑEZ / PASEO. VENEZUELA;2019S013751;27/02/2019;10:25;PASEO VENEZUELA;-;RETIRO;Caída;Despejado;Bicicleta;Conductor;DE 50 A 54 AÑOS;Hombre;06;2;Paseo
GTA. SINTRA / CALL. VIA DE DUBLIN;2019S013863;28/02/2019;8:45;GLORIETA SINTRA;-;BARAJAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 45 A 49 AÑOS;Hombre;07;2;Glorieta
GTA. SINTRA / CALL. VIA DE DUBLIN;2019S013863;28/02/2019;8:45;CALLE VIA DE DUBLIN;-;BARAJAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 45 A 49 AÑOS;Hombre;07;2;Calle
PASEO. CASTELLANA;2019S013888;28/02/2019;7:30; PASEO CASTELLANA;29;CHAMBERÍ;Caída;Despejado;Bicicleta;Conductor;DE 18 A 20 AÑOS;Hombre;07;0;Paseo
PASEO. PRADO;2019S014004;01/03/2019;20:45; PASEO PRADO;13;RETIRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 18 A 20 AÑOS;Hombre;06;0;Paseo
CALL. MODESTO LAFUENTE;2019S013999;01/03/2019;13:00; CALLE MODESTO LAFUENTE;61;CHAMBERÍ;Caída;Despejado;Bicicleta;Conductor;DE 50 A 54 AÑOS;Hombre;07;0;Calle
CALL. HACIENDA DE PAVONES / CALL. BRUJAS;2019S014016;01/03/2019;12:30;CALLE HACIENDA DE PAVONES;-;VICÁLVARO;Otro;Despejado;Bicicleta;Conductor;DE 15 A 17 AÑOS;Hombre;07;2;Calle
CALL. HACIENDA DE PAVONES / CALL. BRUJAS;2019S014016;01/03/2019;12:30;CALLE BRUJAS;-;VICÁLVARO;Otro;Despejado;Bicicleta;Conductor;DE 15 A 17 AÑOS;Hombre;07;2;Calle
RONDA. ATOCHA;2019S014153;01/03/2019;12:10; RONDA ATOCHA;7;ARGANZUELA;Caída;Despejado;Bicicleta;Conductor;DE 40 A 44 AÑOS;Hombre;14;0;Ronda
CALL. RAIMUNDO FERNANDEZ VILLAVERDE / PASEO. CASTELLANA;2019S014125;02/03/2019;14:50;CALLE RAIMUNDO FERNANDEZ VILLAVERDE;-;TETUÁN;Caída;Despejado;Bicicleta;Conductor;DE 35 A 39 AÑOS;Mujer;07;2;Calle
CALL. RAIMUNDO FERNANDEZ VILLAVERDE / PASEO. CASTELLANA;2019S014125;02/03/2019;14:50;PASEO CASTELLANA;-;TETUÁN;Caída;Despejado;Bicicleta;Conductor;DE 35 A 39 AÑOS;Mujer;07;2;Paseo
PASEO. MOLINO;2019S014113;02/03/2019;13:30; PASEO MOLINO;1;ARGANZUELA;Caída;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Mujer;03;0;Paseo
PASEO. PRADO;2019S013972;02/03/2019;4:00; PASEO PRADO;48;CENTRO;Caída;Despejado;Bicicleta;Conductor;DE 50 A 54 AÑOS;Hombre;07;0;Paseo
PLAZA. EMPERADOR CARLOS V;2019S014196;03/03/2019;23:25; PLAZA EMPERADOR CARLOS V;1;CENTRO;Colisión lateral;Despejado;Bicicleta;Conductor;DE 55 A 59 AÑOS;Hombre;07;0;Plaza
CALL. PRINCESA / CALL. HILARION ESLAVA;2019S014242;03/03/2019;20:55;CALLE PRINCESA;-;CHAMBERÍ;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 21 A 24 AÑOS;Mujer;07;2;Calle
CALL. PRINCESA / CALL. HILARION ESLAVA;2019S014242;03/03/2019;20:55;CALLE HILARION ESLAVA;-;CHAMBERÍ;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 21 A 24 AÑOS;Mujer;07;2;Calle
CALL. ARROYO DE LA MEDIA LEGUA / CALL. CORREGIDOR DIEGO CABEZA DE VACA;2019S014256;04/03/2019;16:05;CALLE ARROYO DE LA MEDIA LEGUA;-;MORATALAZ;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 18 A 20 AÑOS;Mujer;07;2;Calle
CALL. ARROYO DE LA MEDIA LEGUA / CALL. CORREGIDOR DIEGO CABEZA DE VACA;2019S014256;04/03/2019;16:05;CALLE CORREGIDOR DIEGO CABEZA DE VACA;-;MORATALAZ;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 18 A 20 AÑOS;Mujer;07;2;Calle
CALL. ALFONSO XII / CALL. MONTALBAN;2019S014263;04/03/2019;15:45;CALLE ALFONSO XII;-;RETIRO;Colisión lateral;Despejado;Bicicleta;Conductor;DE 21 A 24 AÑOS;Hombre;07;2;Calle
CALL. ALFONSO XII / CALL. MONTALBAN;2019S014263;04/03/2019;15:45;CALLE MONTALBAN;-;RETIRO;Colisión lateral;Despejado;Bicicleta;Conductor;DE 21 A 24 AÑOS;Hombre;07;2;Calle
PASEO. CASTELLANA;2019S014303;04/03/2019;12:45; PASEO CASTELLANA;92;CHAMARTÍN;Colisión lateral;Despejado;Bicicleta;Conductor;DE 30 A 34 AÑOS;Mujer;01;0;Paseo
RETIRO;2019S014289;04/03/2019;11:35; RETIRO;-;RETIRO;Caída;Despejado;Bicicleta;Conductor;DE 40 A 44 AÑOS;Hombre;05;0;
CALL. TRESPADERNE / AVDA. SUR DEL AEROPUERTO DE BARAJAS;2019S014327;05/03/2019;16:15;CALLE TRESPADERNE;-;BARAJAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 35 A 39 AÑOS;Hombre;07;2;Calle
CALL. TRESPADERNE / AVDA. SUR DEL AEROPUERTO DE BARAJAS;2019S014327;05/03/2019;16:15;AVENIDA SUR DEL AEROPUERTO DE BARAJAS;-;BARAJAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 35 A 39 AÑOS;Hombre;07;2;Avenida
CALL. ALBAIDA;2019S014416;06/03/2019;17:00; CALLE ALBAIDA;76;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 45 A 49 AÑOS;Mujer;06;0;Calle
PLAZA. CARDENAL CISNEROS / AVDA. COMPLUTENSE;2019S015623;06/03/2019;9:30;PLAZA CARDENAL CISNEROS;-;VILLA DE VALLECAS;Caída;LLuvia intensa;Bicicleta;Conductor;DE 35 A 39 AÑOS;Hombre;07;2;Plaza
PLAZA. CARDENAL CISNEROS / AVDA. COMPLUTENSE;2019S015623;06/03/2019;9:30;AVENIDA COMPLUTENSE;-;VILLA DE VALLECAS;Caída;LLuvia intensa;Bicicleta;Conductor;DE 35 A 39 AÑOS;Hombre;07;2;Avenida
CALL. PRINCIPE CARLOS / CALL. MARIA TUDOR;2019S015708;08/03/2019;21:04;CALLE PRINCIPE CARLOS;-;HORTALEZA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 10 A 14 AÑOS;Hombre;02;2;Calle
CALL. PRINCIPE CARLOS / CALL. MARIA TUDOR;2019S015708;08/03/2019;21:04;CALLE MARIA TUDOR;-;HORTALEZA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 10 A 14 AÑOS;Hombre;02;2;Calle
CALL. PRINCIPE CARLOS / CALL. MARIA TUDOR;2019S015708;08/03/2019;21:04;CALLE PRINCIPE CARLOS;-;HORTALEZA;Colisión fronto-lateral;Despejado;Bicicleta;Pasajero;DE 10 A 14 AÑOS;Mujer;02;2;Calle
CALL. PRINCIPE CARLOS / CALL. MARIA TUDOR;2019S015708;08/03/2019;21:04;CALLE MARIA TUDOR;-;HORTALEZA;Colisión fronto-lateral;Despejado;Bicicleta;Pasajero;DE 10 A 14 AÑOS;Mujer;02;2;Calle
AVDA. PARTENON;2019S014722;08/03/2019;19:25; AVENIDA PARTENON;2;BARAJAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 21 A 24 AÑOS;Hombre;07;0;Avenida
PASEO. CASTELLANA / CALL. RAIMUNDO FERNANDEZ VILLAVERDE;2019S014661;08/03/2019;16:45;PASEO CASTELLANA;-;TETUÁN;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Hombre;07;2;Paseo
PASEO. CASTELLANA / CALL. RAIMUNDO FERNANDEZ VILLAVERDE;2019S014661;08/03/2019;16:45;CALLE RAIMUNDO FERNANDEZ VILLAVERDE;-;TETUÁN;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Hombre;07;2;Calle
CALL. LOPEZ GRASS / AVDA. ALBUFERA;2019S016583;09/03/2019;19:45;CALLE LOPEZ GRASS;-;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 21 A 24 AÑOS;Hombre;06;2;Calle
CALL. LOPEZ GRASS / AVDA. ALBUFERA;2019S016583;09/03/2019;19:45;AVENIDA ALBUFERA;-;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 21 A 24 AÑOS;Hombre;06;2;Avenida
AVDA. PORTUGAL;2019S015339;10/03/2019;22:00; AVENIDA PORTUGAL;1;LATINA;Caída;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Mujer;07;0;Avenida
PASEO. ERMITA DEL SANTO / CALL. VIA CARPETANA;2019S015263;10/03/2019;19:20;PASEO ERMITA DEL SANTO;-;LATINA;Colisión frontal;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Mujer;02;2;Paseo
PASEO. ERMITA DEL SANTO / CALL. VIA CARPETANA;2019S015263;10/03/2019;19:20;CALLE VIA CARPETANA;-;LATINA;Colisión frontal;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Mujer;02;2;Calle
AVDA. INGENIERO EMILIO HERRERA;2019S016088;10/03/2019;17:26; AVENIDA INGENIERO EMILIO HERRERA;15;HORTALEZA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 15 A 17 AÑOS;Mujer;07;0;Avenida
CALL. SANTA ADELA;2019S015228;10/03/2019;14:58; CALLE SANTA ADELA;14;HORTALEZA;Colisión frontal;Despejado;Bicicleta;Conductor;DE 55 A 59 AÑOS;Hombre;03;0;Calle
CALL. SANTA ADELA;2019S015228;10/03/2019;14:58; CALLE SANTA ADELA;14;HORTALEZA;Colisión frontal;Despejado;Bicicleta;Conductor;DE 55 A 59 AÑOS;Hombre;14;0;Calle
PLAZA. ESPAÑA / CALL. BAILEN;2019S015475;11/03/2019;21:30;PLAZA ESPAÑA;-;CENTRO;Alcance;;Bicicleta;Conductor;DE 35 A 39 AÑOS;Mujer;;2;Plaza
PLAZA. ESPAÑA / CALL. BAILEN;2019S015475;11/03/2019;21:30;CALLE BAILEN;-;CENTRO;Alcance;;Bicicleta;Conductor;DE 35 A 39 AÑOS;Mujer;;2;Calle
CALL. ALCALDE SAINZ DE BARANDA / AUTOV. M-30;2019S015481;11/03/2019;21:00;CALLE ALCALDE SAINZ DE BARANDA;-;SALAMANCA;Caída;Despejado;Bicicleta;Conductor;DE 35 A 39 AÑOS;Mujer;02;2;Calle
CALL. ALCALDE SAINZ DE BARANDA / AUTOV. M-30;2019S015481;11/03/2019;21:00;AUTOVIA;-;SALAMANCA;Caída;Despejado;Bicicleta;Conductor;DE 35 A 39 AÑOS;Mujer;02;2;Autovia
CALL. ALCOCER / AVDA. ANDALUCIA;2019S015537;11/03/2019;20:15;CALLE ALCOCER;-;VILLAVERDE;Otro;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Mujer;;2;Calle
CALL. ALCOCER / AVDA. ANDALUCIA;2019S015537;11/03/2019;20:15;AVENIDA ANDALUCIA;-;VILLAVERDE;Otro;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Mujer;;2;Avenida
CALL. REGUERA DE TOMATEROS;2019S017801;12/03/2019;10:00; CALLE REGUERA DE TOMATEROS;39;PUENTE DE VALLECAS;Caída;Despejado;Bicicleta;Conductor;DE 70 A 74 AÑOS;Hombre;06;0;Calle
CALLE JORGE MANRIQUE - CALLE SERRANO;2019S015559;12/03/2019;9:10;CALLE JORGE MANRIQUE;-;CHAMARTÍN;Alcance;Despejado;Bicicleta;Conductor;DE 35 A 39 AÑOS;Hombre;01;2;Calle
CALLE JORGE MANRIQUE - CALLE SERRANO;2019S015559;12/03/2019;9:10;CALLE SERRANO;-;CHAMARTÍN;Alcance;Despejado;Bicicleta;Conductor;DE 35 A 39 AÑOS;Hombre;01;2;Calle
CALL. DOLORES BARRANCO / CALL. NICOLAS SANCHEZ;2019S016418;13/03/2019;19:00;CALLE DOLORES BARRANCO;-;USERA;Otro;Despejado;Bicicleta;Conductor;DE 40 A 44 AÑOS;Hombre;07;2;Calle
CALL. DOLORES BARRANCO / CALL. NICOLAS SANCHEZ;2019S016418;13/03/2019;19:00;CALLE NICOLAS SANCHEZ;-;USERA;Otro;Despejado;Bicicleta;Conductor;DE 40 A 44 AÑOS;Hombre;07;2;Calle
AVDA. VICTORIA;2019S016649;14/03/2019;11:55; AVENIDA VICTORIA;11;MONCLOA-ARAVACA;Colisión fronto-lateral;;Bicicleta;Conductor;DE 45 A 49 AÑOS;Hombre;;0;Avenida
CALL. BRAVO MURILLO;2019S016157;15/03/2019;22:00; CALLE BRAVO MURILLO;305;TETUÁN;Colisión lateral;Despejado;Bicicleta;Conductor;DE 21 A 24 AÑOS;Hombre;02;0;Calle
AVDA. CIUDAD DE BARCELONA / CALL. SECO;2019S016203;15/03/2019;19:45;AVENIDA CIUDAD DE BARCELONA;-;RETIRO;Caída;Despejado;Bicicleta;Conductor;DE 18 A 20 AÑOS;Hombre;02;2;Avenida
AVDA. CIUDAD DE BARCELONA / CALL. SECO;2019S016203;15/03/2019;19:45;CALLE SECO;-;RETIRO;Caída;Despejado;Bicicleta;Conductor;DE 18 A 20 AÑOS;Hombre;02;2;Calle
CALL. O'DONNELL;2019S016220;16/03/2019;18:35; CALLE O'DONNELL;52;RETIRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 40 A 44 AÑOS;Hombre;14;0;Calle
CALL. ALMAGRO;2019S016338;16/03/2019;17:30; CALLE ALMAGRO;25;CHAMBERÍ;Alcance;Despejado;Bicicleta;Conductor;DE 30 A 34 AÑOS;Hombre;07;0;Calle
AVDA. NICETO ALCALA ZAMORA / CALL. JULIO CASARES;2019S016463;16/03/2019;12:30;AVENIDA NICETO ALCALA ZAMORA;-;HORTALEZA;Alcance;Despejado;Bicicleta;Conductor;DE 55 A 59 AÑOS;Hombre;06;2;Avenida
AVDA. NICETO ALCALA ZAMORA / CALL. JULIO CASARES;2019S016463;16/03/2019;12:30;CALLE JULIO CASARES;-;HORTALEZA;Alcance;Despejado;Bicicleta;Conductor;DE 55 A 59 AÑOS;Hombre;06;2;Calle
CALL. LUIS DE GONGORA / CALL. GRAVINA;2019S017986;16/03/2019;1:20;CALLE LUIS DE GONGORA;-;CENTRO;Caída;Despejado;Bicicleta;Conductor;DE 55 A 59 AÑOS;Hombre;07;2;Calle
CALL. LUIS DE GONGORA / CALL. GRAVINA;2019S017986;16/03/2019;1:20;CALLE GRAVINA;-;CENTRO;Caída;Despejado;Bicicleta;Conductor;DE 55 A 59 AÑOS;Hombre;07;2;Calle
PASEO. LA HABANA;2019S016402;17/03/2019;20:40; PASEO LA HABANA;39;CHAMARTÍN;Caída;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Mujer;06;0;Paseo
AVDA. MANZANARES;2019S018901;17/03/2019;12:00; AVENIDA MANZANARES;196;USERA;Atropello a persona;Despejado;Bicicleta;Conductor;DE 55 A 59 AÑOS;Hombre;07;0;Avenida
AVDA. MANZANARES;2019S018901;17/03/2019;12:00; AVENIDA MANZANARES;196;USERA;Atropello a persona;Despejado;Bicicleta;Peatón;DE 6 A 9 AÑOS;Hombre;07;0;Avenida
PQUE. MADRID RIO, +00700E;2019S017808;17/03/2019;11:50; PARQUE MADRID RIO, ;-;USERA;Atropello a persona;Despejado;Bicicleta;Conductor;DE 55 A 59 AÑOS;Hombre;07;0;
PQUE. MADRID RIO, +00700E;2019S017808;17/03/2019;11:50; PARQUE MADRID RIO, ;-;USERA;Atropello a persona;Despejado;Bicicleta;Peatón;DE 6 A 9 AÑOS;Hombre;07;0;
CALL. SUECIA / AVDA. CANILLEJAS A VICALVARO;2019S016322;17/03/2019;10:05;CALLE SUECIA;-;SAN BLAS-CANILLEJAS;Caída;Despejado;Bicicleta;Conductor;DE 15 A 17 AÑOS;Hombre;07;2;Calle
CALL. SUECIA / AVDA. CANILLEJAS A VICALVARO;2019S016322;17/03/2019;10:05;AVENIDA CANILLEJAS A VICALVARO;-;SAN BLAS-CANILLEJAS;Caída;Despejado;Bicicleta;Conductor;DE 15 A 17 AÑOS;Hombre;07;2;Avenida
CALL. SAN BERNARDO;2019S016482;18/03/2019;14:25; CALLE SAN BERNARDO;43;CENTRO;Colisión lateral;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Hombre;07;0;Calle
CUSTA. SAN VICENTE / CALL. BAILEN;2019S016359;18/03/2019;0:00;CUESTA SAN VICENTE;-;CENTRO;Caída;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Hombre;03;2;CUESTA
CUSTA. SAN VICENTE / CALL. BAILEN;2019S016359;18/03/2019;0:00;CALLE BAILEN;-;CENTRO;Caída;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Hombre;03;2;Calle
PLAZA. LEALTAD / PASEO. PRADO;2019S017168;19/03/2019;8:15;PLAZA LEALTAD;-;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 40 A 44 AÑOS;Hombre;07;2;Plaza
PLAZA. LEALTAD / PASEO. PRADO;2019S017168;19/03/2019;8:15;PASEO PRADO;-;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;DE 40 A 44 AÑOS;Hombre;07;2;Paseo
CALL. SANTA CRUZ DE RETAMAR / AVDA. MIGUEL HERNANDEZ;2019S016675;20/03/2019;18:15;CALLE SANTA CRUZ DE RETAMAR;-;PUENTE DE VALLECAS;Caída;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Mujer;07;2;Calle
CALL. SANTA CRUZ DE RETAMAR / AVDA. MIGUEL HERNANDEZ;2019S016675;20/03/2019;18:15;AVENIDA MIGUEL HERNANDEZ;-;PUENTE DE VALLECAS;Caída;Despejado;Bicicleta;Conductor;DE 25 A 29 AÑOS;Mujer;07;2;Avenida
CALLE ALACALA - PASEO DEL PRADO;2019S017217;20/03/2019;16:30;CALLE ALACALA;-;CENTRO;Caída;Despejado;Bicicleta;Conductor;DE 30 A 34 AÑOS;Mujer;07;2;Calle
CALLE ALACALA - PASEO DEL PRADO;2019S017217;20/03/2019;16:30;PASEO DEL PRADO;-;CENTRO;Caída;Despejado;Bicicleta;Conductor;DE 30 A 34 AÑOS;Mujer;07;2;Paseo
AVDA. ENSANCHE DE VALLECAS / AVDA. LA GAVIA;2019S016679;20/03/2019;15:32;AVENIDA ENSANCHE DE VALLECAS;-;VILLA DE VALLECAS;Otro;Despejado;Bicicleta;Conductor;DE 45 A 49 AÑOS;Hombre;07;2;Avenida
AVDA. ENSANCHE DE VALLECAS / AVDA. LA GAVIA;2019S016679;20/03/2019;15:32;AVENIDA LA GAVIA;-;VILLA DE VALLECAS;Otro;Despejado;Bicicleta;Conductor;DE 45 A 49 AÑOS;Hombre;07;2;Avenida
