nombreOriginal;OBJECTID;ID_EJE;ID_GRUPO;ID_TIPO;TX_CAPA;NU_DIRECCI;NU_DOBLE_S;TX_NOMBRE;TX_NOMBRE_;Shape_Leng;tipoVia
Calle del General Millßn Astray;1133;1125;1386;1;CICLOCALLES;-1;0; CALLE DEL GENERAL MILLÁN ASTRAY;GENERAL MILLAN ASTRAY;43,13092664620;Calle
Calle de El Rompedizo;1134;1126;1387;1;CICLOCALLES;-1;0; CALLE DE EL ROMPEDIZO;ROMPEDIZO;252,40362227700;Calle
Calle de la Virgen del Camino;1135;1127;1388;1;CICLOCALLES;-1;0; CALLE DE LA VIRGEN DEL CAMINO;VIRGEN DEL CAMINO;253,72283666500;Calle
Calle del General Saliquet;1136;1128;1389;1;CICLOCALLES;-1;0; CALLE DEL GENERAL SALIQUET;GENERAL SALIQUET;684,68880388000;Calle
Ronda del Tren;1137;1129;1390;1;CICLOCALLES;-1;0; RONDA DEL TREN;RONDA DEL TREN;652,37289318300;Ronda
Calle de las Rosas de Aravaca;1138;1130;1390;1;CICLOCALLES;-1;0; CALLE DE LAS ROSAS DE ARAVACA;ROSAS DE ARAVACA;552,53129221700;Calle
Ronda del Tren;1139;1131;1391;1;CICLOCALLES;1;0; RONDA DEL TREN;RONDA DEL TREN;645,39146419500;Ronda
Calle de las Rosas de Aravaca;1140;1132;1391;1;CICLOCALLES;1;0; CALLE DE LAS ROSAS DE ARAVACA;ROSAS DE ARAVACA;558,02136240000;Calle
Calle de Antonio de Cabez¾n;1141;1133;1394;1;CICLOCALLES;0;1; CALLE DE ANTONIO DE CABEZÓN;ANTONIO DE CABEZON;1684,14936568000;Calle
Avenida de Burgos;1142;1134;1395;1;CICLOCALLES;1;0; AVENIDA DE BURGOS;BURGOS;288,60078600100;Avenida
Calle del Bamb·;1143;1135;1396;1;CICLOCALLES;1;0; CALLE DEL BAMB·;BAMBU;550,92136567600;Calle
Avenida de San Luis;1144;1136;1397;1;CICLOCALLES;1;0; AVENIDA DE SAN LUIS;SAN LUIS;1223,44558708000;Avenida
Calle de JosÚ Bardasano Baos;1145;1137;1399;1;CICLOCALLES;1;0; CALLE DE JOSÚ BARDASANO BAOS;JOSE BARDASANO BAOS;290,13592914500;Calle
Avenida de Burgos;1147;1139;1404;1;CICLOCALLES;1;0; AVENIDA DE BURGOS;BURGOS;472,35089545700;Avenida
Plaza del Duque de Pastrana;1148;1140;1404;1;CICLOCALLES;1;0; PLAZA DEL DUQUE DE PASTRANA;DUQUESA DE PASTRANA;55,07494893380;Plaza
Calle de Andorra;1149;1141;1406;1;CICLOCALLES;1;0; CALLE DE ANDORRA;ANDORRA;110,12550230800;Calle
Calle de Nßpoles;1150;1142;1407;1;CICLOCALLES;1;0; CALLE DE NÁPOLES;NAPOLES;573,67929099700;Calle
Calle de Montesa;1151;1143;1413;1;CICLOCALLES;-1;0; CALLE DE MONTESA;MONTESA;62,05368889760;Calle
Calle de Julio Rey Pastor;1153;1145;1417;1;CICLOCALLES;-1;0; CALLE DE JULIO REY PASTOR;JULIO REY PASTOR;183,19256342900;Calle
Plaza de los Reyes Magos;1154;1146;1418;1;CICLOCALLES;-1;0; PLAZA DE LOS REYES MAGOS;REYES MAGOS;191,14187229600;Plaza
Calle de Cavanilles;1155;1147;1419;1;CICLOCALLES;1;0; CALLE DE CAVANILLES;CAVANILLES;284,18223447000;Calle
Calle de Garibay;1156;1148;1419;1;CICLOCALLES;1;0; CALLE DE GARIBAY;GARIBAY;250,59564031600;Calle
Calle de Abtao;1157;1149;1420;1;CICLOCALLES;1;0; CALLE DE ABTAO;ABTAO;188,41108373400;Calle
Avenida de la Paz;1158;1150;1424;2;PEATONAL;0;0; AVENIDA DE LA PAZ;PAZ;263,90124322700;Avenida
Calle de Juan Bravo;1160;1152;1432;1;CICLOCALLES;1;0; CALLE DE JUAN BRAVO;JUAN BRAVO;102,17001292000;Calle
Calle de Cuart de Poblet;1161;1153;1435;1;CICLOCALLES;0;1; CALLE DE CUART DE POBLET;CUART DE POBLET;751,82347862400;Calle
Parque Cu±a Verde de Latina;1162;1154;1436;1;CICLOCALLES;0;1; PARQUE CUÑA VERDE DE LATINA;CUÐA VERDE;248,41412015800;
Calle de Ricardo Bellver;1163;1155;1437;1;CICLOCALLES;1;0; CALLE DE RICARDO BELLVER;RICARDO BELLVER;46,02359344450;Calle
Calle de la Condesa de Teba;1164;1156;1438;1;CICLOCALLES;1;0; CALLE DE LA CONDESA DE TEBA;CONDESA DE TEBA;317,14345584200;Calle
Camino de las Cruces;1165;1157;1439;1;CICLOCALLES;1;0; CAMINO DE LAS CRUCES;CRUCES (D-11);109,33587878100;Camino
Camino de las Cruces;1166;1158;1440;1;CICLOCALLES;0;1; CAMINO DE LAS CRUCES;CRUCES (D-11);223,02861835800;Camino
Calle de Belzunegui;1167;1159;1441;1;CICLOCALLES;0;1; CALLE DE BELZUNEGUI;BELZUNEGUI;403,69992486400;Calle
Plaza de la Parroquia;1168;1160;1442;1;CICLOCALLES;-1;0; PLAZA DE LA PARROQUIA;PARROQUIA;64,02546805880;Plaza
Calle de Monse±or Oscar Romero;1169;1161;1443;1;CICLOCALLES;-1;0; CALLE DE MONSEÑOR OSCAR ROMERO;MONSEÐOR OSCAR ROMERO;227,04900140600;Calle
Calle de Jes·s Castellanos;1170;1162;1445;1;CICLOCALLES;-1;0; CALLE DE JESÚS CASTELLANOS;JESUS CASTELLANOS;69,11946270200;Calle
Paseo de Mu±oz Grandes;1171;1163;1446;1;CICLOCALLES;0;1; PASEO DE MUÑOZ GRANDES;MUÐOZ GRANDES;43,23258571130;Paseo
Calle de Castrojeriz;1172;1164;1447;1;CICLOCALLES;-1;0; CALLE DE CASTROJERIZ;CASTROGERIZ;305,28920152000;Calle
Paseo de Mu±oz Grandes;1173;1165;1448;1;CICLOCALLES;-1;0; PASEO DE MUÑOZ GRANDES;MUÐOZ GRANDES;51,12363885130;Paseo
Calle de Ram¾n Sßinz;1174;1166;1449;1;CICLOCALLES;-1;0; CALLE DE RAMÓN ÁSINZ;RAMON SAINZ;144,09542864400;Calle
Calle de Jabiru;1175;1167;1451;1;CICLOCALLES;-1;0; CALLE DE JABIRU;JABIRU;151,19352258800;Calle
Calle de Argensola;1176;1168;1457;1;CICLOCALLES;1;0; CALLE DE ARGENSOLA;ARGENSOLA;273,91590490800;Calle
Calle del Conde Duque;1177;1169;1463;1;CICLOCALLES;-1;0; CALLE DEL CONDE DUQUE;CONDE DUQUE;153,97881375400;Calle
Calle de Pe±a Ambote;1178;1170;1469;1;CICLOCALLES;1;0; CALLE DE PEÑA AMBOTE;PEÐA AMBOTE;345,30506243800;Calle
Avenida de Santa Eugenia;1179;1171;1470;1;CICLOCALLES;1;0; AVENIDA DE SANTA EUGENIA;SANTA EUGENIA;720,24756335900;Avenida
Avenida de Santa Eugenia;1180;1172;1471;1;CICLOCALLES;-1;0; AVENIDA DE SANTA EUGENIA;SANTA EUGENIA;757,72020867200;Avenida
Calle de Fuentespina;1181;1173;1472;1;CICLOCALLES;-1;0; CALLE DE FUENTESPINA;FUENTESPINA;484,27355850200;Calle
Calle de Sierra Elvira;1182;1174;1475;1;CICLOCALLES;1;0; CALLE DE SIERRA ELVIRA;SIERRA ELVIRA;377,07091273500;Calle
Calle de la Concordia;1183;1175;1477;1;CICLOCALLES;1;0; CALLE DE LA CONCORDIA;CONCORDIA;29,20446746850;Calle
Calle del Monte Olivetti;1184;1176;1482;1;CICLOCALLES;1;0; CALLE DEL MONTE OLIVETTI;MONTE OLIVETTI;368,94799214000;Calle
Calle de Alfonso XIII;1185;1177;1483;1;CICLOCALLES;1;0; CALLE DE ALFONSO XIII;ALFONSO XIII;230,89916092900;Calle
Calle de Santa Marta;1186;1178;1485;1;CICLOCALLES;1;0; CALLE DE SANTA MARTA;SANTA MARTA;239,22400707700;Calle
Calle de Pico Moncayo;1187;1179;1486;1;CICLOCALLES;1;0; CALLE DE PICO MONCAYO;PICO MONCAYO;142,65609107200;Calle
Calle del Disc¾bolo;1188;1180;1489;1;CICLOCALLES;-1;0; CALLE DEL DISCÓBOLO;DISCOBOLO;73,80548221350;Calle
Calle de GutiÚrrez Canales;1189;1181;1490;1;CICLOCALLES;-1;0; CALLE DE GUTIÚRREZ CANALES;GUTIERREZ CANALES;310,63080167700;Calle
Calle de Torre Arias;1190;1182;1490;1;CICLOCALLES;-1;0; CALLE DE TORRE ARIAS;TORRE ARIAS;195,23759043500;Calle
Calle de Valderrobres;1191;1183;1490;1;CICLOCALLES;-1;0; CALLE DE VALDERROBRES;VALDERROBRES;207,28549184400;Calle
Calle de Villaescusa;1192;1184;1496;1;CICLOCALLES;1;0; CALLE DE VILLAESCUSA;VILLAESCUSA;655,35812838900;Calle
Calle de Villasilos;1193;1185;1497;1;CICLOCALLES;1;0; CALLE DE VILLASILOS;VILLASILOS;320,61507939900;Calle
Calle de Pobladura del Valle;1194;1186;1498;1;CICLOCALLES;1;0; CALLE DE POBLADURA DEL VALLE;POBLADURA DEL VALLE;87,92570638060;Calle
Calle de Alberique;1195;1187;1499;1;CICLOCALLES;1;0; CALLE DE ALBERIQUE;ALBERIQUE;623,25615527000;Calle
Calle de Alberique;1196;1188;1500;1;CICLOCALLES;-1;0; CALLE DE ALBERIQUE;ALBERIQUE;240,65369829300;Calle
Calle de Albaida;1197;1189;1501;1;CICLOCALLES;-1;0; CALLE DE ALBAIDA;ALBAIDA;761,01471360400;Calle
Calle de Julio Chellini;1198;1190;1503;1;CICLOCALLES;-1;0; CALLE DE JULIO CHELLINI;HELLIN;411,06269378500;Calle
Calle de Alberique;1199;1191;1504;1;CICLOCALLES;-1;0; CALLE DE ALBERIQUE;ALBERIQUE;380,49287192100;Calle
Calle de Julio Chellini;1200;1192;1505;1;CICLOCALLES;-1;0; CALLE DE JULIO CHELLINI;HELLIN;478,14151006200;Calle
Calle de Albaida;1201;1193;1506;1;CICLOCALLES;-1;0; CALLE DE ALBAIDA;ALBAIDA;715,88880964000;Calle
Calle de los Aparejadores;1202;1194;1507;1;CICLOCALLES;1;0; CALLE DE LOS APAREJADORES;APAREJADORES;43,47281967900;Calle
Calle de Julio Chellini;1203;1195;1507;1;CICLOCALLES;1;0; CALLE DE JULIO CHELLINI;HELLIN;137,64816330600;Calle
Calle de Gregorio L¾pez Madera;1204;1196;1508;1;CICLOCALLES;-1;0; CALLE DE GREGORIO LÓPEZ MADERA;GREGORIO LOPEZ MADERA;369,70389423400;Calle
Calle de Gregorio L¾pez Madera;1205;1197;1509;1;CICLOCALLES;1;0; CALLE DE GREGORIO LÓPEZ MADERA;GREGORIO LOPEZ MADERA;371,19495379300;Calle
Calle de los Aparejadores;1206;1198;1510;1;CICLOCALLES;1;0; CALLE DE LOS APAREJADORES;APAREJADORES;88,89822030850;Calle
Calle de los Pintores;1207;1199;1510;1;CICLOCALLES;1;0; CALLE DE LOS PINTORES;PINTORES;106,71814234400;Calle
Calle de los Delineantes;1208;1200;1512;1;CICLOCALLES;1;0; CALLE DE LOS DELINEANTES;DELINEANTES;188,57530409000;Calle
Calle de Miami;1209;1201;1516;1;CICLOCALLES;1;0; CALLE DE MIAMI;MIAMI;733,42621600400;Calle
;1210;1202;1517;1;CICLOCALLES;0;0;;;131,54659367600;
Calle de los Hermanos GarcÝa Noblejas;1211;1203;1519;1;CICLOCALLES;-1;0; CALLE DE LOS HERMANOS GARCÍA NOBLEJAS;HERMANOS GARCIA NOBLEJAS;49,60549896080;Calle
Calle de Orense;1212;1204;1526;1;CICLOCALLES;1;0; CALLE DE ORENSE;ORENSE;144,43224378600;Calle
Calle de Carlos Rubio;1213;1205;1532;1;CICLOCALLES;1;0; CALLE DE CARLOS RUBIO;CARLOS RUBIO;97,06491595810;Calle
Calle de Almansa;1214;1206;1533;1;CICLOCALLES;-1;0; CALLE DE ALMANSA;ALMANSA;388,30710947200;Calle
Calle de San Raimundo;1215;1207;1535;1;CICLOCALLES;-1;0; CALLE DE SAN RAIMUNDO;SAN RAIMUNDO;20,31857157570;Calle
Calle del Pez Austral;1255;1247;1616;1;CICLOCALLES;1;0; CALLE DEL PEZ AUSTRAL;PEZ AUSTRAL;357,67873241600;Calle
Calle de la Estrella Polar;1256;1248;1617;1;CICLOCALLES;1;0; CALLE DE LA ESTRELLA POLAR;ESTRELLA POLAR;268,64398099700;Calle
Calle de Juan Esplandiu;1257;1249;1618;1;CICLOCALLES;0;1; CALLE DE JUAN ESPLANDIU;JUAN ESPLANDIU;247,92846572900;Calle
Calle de Juan Esplandiu;1258;1250;1619;1;CICLOCALLES;1;0; CALLE DE JUAN ESPLANDIU;JUAN ESPLANDIU;87,93822105070;Calle
Calle de Ambr¾s;1259;1251;1620;1;CICLOCALLES;1;0; CALLE DE AMBRÓS;AMBROS;302,25452750400;Calle
Calle de Palas de Rey;1260;1252;1621;1;CICLOCALLES;0;1; CALLE DE PALAS DE REY;PALAS DE REY;1502,19468522000;Calle
Calle de Bocßngel;1261;1253;1622;1;CICLOCALLES;1;0; CALLE DE BOCÁNGEL;BOCANGEL;166,45870865500;Calle
Calle de Ram¾n de Aguinaga;1262;1254;1623;1;CICLOCALLES;1;0; CALLE DE RAMÓN DE AGUINAGA;RAMON DE AGUINAGA;91,15036604950;Calle
Paseo del MarquÚs de Zafra;1263;1255;1625;1;CICLOCALLES;1;0; PASEO DEL MARQUÉS DE ZAFRA;MARQUES DE ZAFRA;44,52693428660;Paseo
Calle de las Islas Jarvi;1264;1256;1626;1;CICLOCALLES;0;1; CALLE DE LAS ISLAS JARVI;ISLAS JARVI;218,91253472700;Calle
Calle de la Isla de Java;1265;1257;1627;1;CICLOCALLES;0;1; CALLE DE LA ISLA DE JAVA;ISLA DE JAVA;209,80358690100;Calle
Calle de Nuestra Se±ora de Valverde;1266;1258;1628;1;CICLOCALLES;-1;0; CALLE DE NUESTRA SEÑORA DE VALVERDE;NUESTRA SEÐORA DE VALVERDE;54,45434457170;Calle
Calle de las Islas Bermudas;1267;1259;1629;1;CICLOCALLES;0;1; CALLE DE LAS ISLAS BERMUDAS;ISLAS BERMUDAS;241,70310393900;Calle
Calle de Aurelio Gonzßlez de Gregorio;1268;1260;1630;1;CICLOCALLES;-1;0; CALLE DE AURELIO GONZÁLEZ DE GREGORIO;AURELIO GONZALEZ DE GREGORIO;43,49089209440;Calle
Callej¾n de D¾mine;1269;1261;1631;1;CICLOCALLES;-1;0; CALLEJÓN DE DÓMINE;DOMINE;152,39055580200;Calle
Calle de la Isla de Mindanao;1270;1262;1632;1;CICLOCALLES;-1;0; CALLE DE LA ISLA DE MINDANAO;ISLA DE MINDANAO;62,99357509890;Calle
Calle de las PeonÝas;1271;1263;1633;1;CICLOCALLES;-1;0; CALLE DE LAS PEONÍAS;PEONIAS;420,07819004700;Calle
Calle de las PeonÝas;1272;1264;1634;1;CICLOCALLES;1;0; CALLE DE LAS PEONÍAS;PEONIAS;436,57334046700;Calle
Calle de Enrique de Prada;1273;1265;1635;1;CICLOCALLES;1;0; CALLE DE ENRIQUE DE PRADA;ENRIQUE DE PRADA;256,86985976900;Calle
Calle de Hilario Pe±asco;1274;1266;1638;1;CICLOCALLES;-1;0; CALLE DE HILARIO PEÑASCO;HILARIO PEÐASCO;76,82341809740;Calle
Calle de Guadalajara;1275;1267;1639;1;CICLOCALLES;-1;0; CALLE DE GUADALAJARA;GUADALAJARA;257,02513136600;Calle
Calle de JosÚ MarÝa Fernßndez Lanseros;1276;1268;1640;1;CICLOCALLES;-1;0; CALLE DE JOSÚ MARÍA FERNÁNDEZ LANSEROS;JOSE MARIA FERNANDEZ LANSEROS;138,14568189000;Calle
Calle de Raquel MÚller;1277;1269;1640;1;CICLOCALLES;-1;0; CALLE DE RAQUEL MÚLLER;RAQUEL MELLER;136,51917071500;Calle
Calle del Ap¾stol Santiago;1278;1270;1642;1;CICLOCALLES;1;0; CALLE DEL APÓSTOL SANTIAGO;APOSTOL SANTIAGO;66,31786442700;Calle
Avenida de Daroca;1279;1271;1643;1;CICLOCALLES;1;0; AVENIDA DE DAROCA;DAROCA;180,51092592100;Avenida
Avenida de Daroca;1280;1272;1646;1;CICLOCALLES;1;0; AVENIDA DE DAROCA;DAROCA;132,23614939000;Avenida
Calle de Portugalete;1281;1273;1651;1;CICLOCALLES;-1;0; CALLE DE PORTUGALETE;PORTUGALETE;152,10662326900;Calle
Calle de Tirajana;1282;1274;1652;1;CICLOCALLES;-1;0; CALLE DE TIRAJANA;TIRAJANA;103,07000289800;Calle
Calle de Valleguerra;1283;1275;1653;1;CICLOCALLES;-1;0; CALLE DE VALLEGUERRA;VALLEGUERRA;143,80871961300;Calle
Calle de Alcalß;1284;1276;1658;1;CICLOCALLES;1;0; CALLE DE ALCALÁ;ALCALA;84,09482858020;Calle
Calle de Cipriano Sancho;1285;1277;1659;1;CICLOCALLES;1;0; CALLE DE CIPRIANO SANCHO;CIPRIANO SANCHO;119,72080848700;Calle
Calle de Alcalß;1286;1278;1660;1;CICLOCALLES;1;0; CALLE DE ALCALÁ;ALCALA;31,86397473700;Calle
Calle de Benidorm;1287;1279;1661;1;CICLOCALLES;1;0; CALLE DE BENIDORM;BENIDORM;235,85596374000;Calle
Calle de los Hermanos G¾mez;1288;1280;1664;2;PEATONAL;0;0; CALLE DE LOS HERMANOS GÓMEZ;HERMANOS GOMEZ;30,13998084520;Calle
Calle de Pablo Lafargue;1289;1281;1667;1;CICLOCALLES;1;0; CALLE DE PABLO LAFARGUE;PABLO LAFARGUE;213,17538924800;Calle
Calle de MarÝa Teresa Sßenz de Heredia;1290;1282;1668;1;CICLOCALLES;1;0; CALLE DE MARÍA TERESA ÁSENZ DE HEREDIA;MARIA TERESA SAENZ DE HEREDIA;100,53736539800;Calle
Calle de Santa Genoveva;1291;1283;1669;1;CICLOCALLES;1;0; CALLE DE SANTA GENOVEVA;SANTA GENOVEVA;79,99688223940;Calle
Calle de Balbina Valverde;1292;1284;1674;1;CICLOCALLES;1;0; CALLE DE BALBINA VALVERDE;BALBINA VALVERDE;149,94176380900;Calle
Calle del Nervi¾n;1293;1285;1674;1;CICLOCALLES;1;0; CALLE DEL NERVIÓN;NERVION;194,91004208100;Calle
Calle del Tambre;1294;1286;1674;1;CICLOCALLES;1;0; CALLE DEL TAMBRE;TAMBRE;416,96779519800;Calle
Calle del Darro;1295;1287;1679;1;CICLOCALLES;1;0; CALLE DEL DARRO;DARRO;35,00415106710;Calle
Calle de Francisco de AsÝs MÚndez Casariego;1296;1288;1680;1;CICLOCALLES;1;0; CALLE DE FRANCISCO DE ASÍS MÚNDEZ CASARIEGO;FRANCISCO DE ASIS MENDEZ;193,97166309800;Calle
Calle de San Julio;1297;1289;1681;1;CICLOCALLES;1;0; CALLE DE SAN JULIO;SAN JULIO;161,26397351700;Calle
Calle de Durango;1298;1290;1683;1;CICLOCALLES;1;0; CALLE DE DURANGO;DURAN;152,26309555200;Calle
Calle de Gallarza;1299;1291;1683;1;CICLOCALLES;1;0; CALLE DE GALLARZA;GALLARZA;99,26090392300;Calle
Calle de Las Caleras;1300;1292;1683;1;CICLOCALLES;1;0; CALLE DE LAS CALERAS;LAS CALERAS;243,76180456400;Calle
Calle de MarÝa Francisca;1301;1293;1683;1;CICLOCALLES;1;0; CALLE DE MARÍA FRANCISCA;MARIA FRANCISCA;85,39626924340;Calle
Calle de Cartagena;1302;1294;1687;1;CICLOCALLES;0;1; CALLE DE CARTAGENA;CARTAGENA;140,27271510800;Calle
Calle de Gustavo Fernßndez Balbuena;1303;1295;1696;1;CICLOCALLES;1;0; CALLE DE GUSTAVO FERNÁNDEZ BALBUENA;GUSTAVO FERNANDEZ BALBUENA;173,24333753400;Calle
Calle del Sauce;1304;1296;1696;1;CICLOCALLES;1;0; CALLE DEL SAUCE;SAUCE;168,03123678100;Calle
Calle de ?ngel Hernßndez;1305;1297;1699;1;CICLOCALLES;1;0; CALLE DE ÁNGEL HERNÁNDEZ;ANGEL HERNANDEZ;69,07607995550;Calle
Calle de MartÝn Machio;1306;1298;1701;1;CICLOCALLES;1;0; CALLE DE MARTÍN MACHIO;MARTIN MACHIO;43,95727709700;Calle
Calle de Torpedero Tucumßn;1307;1299;1704;1;CICLOCALLES;1;0; CALLE DE TORPEDERO TUCUMÁN;TORPEDO TUCUMAN;335,65686692000;Calle
Calle de Romero Gir¾n;1308;1300;1705;1;CICLOCALLES;-1;0; CALLE DE ROMERO GIRÓN;ROMERO GIRON;427,28878107900;Calle
Calle de Juan Ram¾n JimÚnez;1309;1301;1706;1;CICLOCALLES;-1;0; CALLE DE JUAN RAMÓN JIMÚNEZ;JUAN RAMON JIMENEZ;51,80850384530;Calle
Calle de A±astro;1311;1303;1710;2;PEATONAL;0;0; CALLE DE AÑASTRO;AÐASTRO;19,56373020290;Calle
Avenida de la Gran VÝa de Hortaleza;1312;1304;1710;2;PEATONAL;0;0; AVENIDA DE LA GRAN VÍA DE HORTALEZA;GRAN VIA DE HORTALEZA;96,51354388730;Avenida
Calle de Alcorisa;1313;1305;1711;1;CICLOCALLES;1;0; CALLE DE ALCORISA;ALCORISA;336,33955961800;Calle
Avenida de Machu Picchu;1314;1306;1714;1;CICLOCALLES;1;0; AVENIDA DE MACHU PICCHU;MACHUPICHU;192,48986262500;Avenida
Avenida de Machu Picchu;1315;1307;1715;1;CICLOCALLES;-1;0; AVENIDA DE MACHU PICCHU;MACHUPICHU;67,71511755060;Avenida
Calle de Ram¾n Power;1316;1308;1716;1;CICLOCALLES;-1;0; CALLE DE RAMÓN POWER;RAMON POWER;981,02122880100;Calle
Calle de la Villa de Pons;1317;1309;1719;1;CICLOCALLES;1;0; CALLE DE LA VILLA DE PONS;VILLA DE PONS;127,52964150300;Calle
Calle de EstÝbaliz;1318;1310;1720;1;CICLOCALLES;1;0; CALLE DE ESTÍBALIZ;ESTIBALIZ;18,08147503130;Calle
Calle de ?ngel Luis de la Herrßn;1319;1311;1721;1;CICLOCALLES;1;0; CALLE DE ÁNGEL LUIS DE LA HERRÁN;ANGEL LUIS DE LA HERRAN;192,24124581700;Calle
;1320;1312;1722;1;CICLOCALLES;0;0;;;198,77057638000;
Calle de JosÚ MarÝa Morelos;1321;1313;1723;1;CICLOCALLES;1;0; CALLE DE JOSÚ MARÍA MORELOS;JOSE MARIA MORELOS;106,69154244000;Calle
Calle de L¾pez de Hoyos;1322;1314;1724;1;CICLOCALLES;1;0; CALLE DE LÓPEZ DE HOYOS;LOPEZ DE HOYOS;56,58382867680;Calle
Calle de AndrÚs Obispo;1323;1315;1725;1;CICLOCALLES;1;0; CALLE DE ANDRÚS OBISPO;ANDRES OBISPO;242,76115487700;Calle
Calle Manzanar;1324;1316;1726;1;CICLOCALLES;1;0; CALLE MANZANAR;MANZANAR;122,98543684300;Calle
Calle de la Villa de Churriana;1325;1317;1727;1;CICLOCALLES;1;0; CALLE DE LA VILLA DE CHURRIANA;VILLA DE CHURRIANA;266,77823081100;Calle
Plaza de Manuel Rodrigo;1326;1318;1728;1;CICLOCALLES;1;0; PLAZA DE MANUEL RODRIGO;MANUEL RODRIGO;120,10994486300;Plaza
Paseo de los Melanc¾licos;1327;1319;1731;1;CICLOCALLES;-1;0; PASEO DE LOS MELANCÓLICOS;MELANCOLICOS;279,77189471900;Paseo
Calle de Bercial;1328;1320;1732;1;CICLOCALLES;1;0; CALLE DE BERCIAL;BERCIAL;90,96807778530;Calle
Paseo de los Melanc¾licos;1329;1321;1733;1;CICLOCALLES;1;0; PASEO DE LOS MELANCÓLICOS;MELANCOLICOS;81,87447480400;Paseo
Paseo de los Olmos;1330;1322;1734;1;CICLOCALLES;1;0; PASEO DE LOS OLMOS;OLMOS;160,38826655900;Paseo
Calle del Concejal Benito MartÝn Lozano;1331;1323;1735;1;CICLOCALLES;1;0; CALLE DEL CONCEJAL BENITO MARTÍN LOZANO;CONCEJAL BENITO MARTIN LOZANO;278,21633745900;Calle
Calle de Las Cigarreras;1332;1324;1736;1;CICLOCALLES;1;0; CALLE DE LAS CIGARRERAS;LAS CIGARRERAS;131,02142286200;Calle
Calle de la Ribera de Curtidores;1333;1325;1737;1;CICLOCALLES;1;0; CALLE DE LA RIBERA DE CURTIDORES;RIBERA DE CURTIDORES;80,76545883100;Calle
Calle de Miguel Servet;1334;1326;1739;1;CICLOCALLES;-1;0; CALLE DE MIGUEL SERVET;MIGUEL SERVET;285,98300271000;Calle
Calle de SombrererÝa;1335;1327;1740;1;CICLOCALLES;1;0; CALLE DE SOMBRERERÍA;SOMBRERERIA;206,83460332100;Calle
Calle del Doctor Fourquet;1336;1328;1743;1;CICLOCALLES;1;0; CALLE DEL DOCTOR FOURQUET;DOCTOR FOURQUET;170,99108982900;Calle
Calle de Argumosa;1337;1329;1744;1;CICLOCALLES;1;0; CALLE DE ARGUMOSA;ARGUMOSA;47,50433418170;Calle
Calle de JosÚ Antonio de Armona;1338;1330;1746;1;CICLOCALLES;1;0; CALLE DE JOSÚ ANTONIO DE ARMONA;JOSE ANTONIO DE ARMONA;321,53604207600;Calle
Calle de Mallorca;1339;1331;1746;1;CICLOCALLES;1;0; CALLE DE MALLORCA;MALLORCA;120,75916072800;Calle
Calle de Murcia;1340;1332;1747;1;CICLOCALLES;1;0; CALLE DE MURCIA;MURCIA;386,47961024100;Calle
Paseo de Santa MarÝa de la Cabeza;1341;1333;1749;1;CICLOCALLES;1;0; PASEO DE SANTA MARÍA DE LA CABEZA;SANTA MARIA DE LA CABEZA;75,70931951630;Paseo
Paseo de la Esperanza;1342;1334;1751;1;CICLOCALLES;0;1; PASEO DE LA ESPERANZA;ESPERANZA;78,96565420590;Paseo
Calle de Sebastißn Elcano;1343;1335;1752;1;CICLOCALLES;1;0; CALLE DE SEBASTIÁN ELCANO;SEBASTIAN EL CANO;81,32594692400;Calle
Calle del MarquÚs de Toca;1344;1336;1753;1;CICLOCALLES;1;0; CALLE DEL MARQUÉS DE TOCA;MARQUES DE TOCA;116,70088849400;Calle
Calle de Ventura de la Vega;1345;1337;1754;1;CICLOCALLES;1;0; CALLE DE VENTURA DE LA VEGA;VENTURA DE LA VEGA;194,83249609600;Calle
Calle de la Cooperativa Eléctrica;1346;1338;1755;1;CICLOCALLES;-1;0; CALLE DE LA COOPERATIVA ELÉCTRICA;COOPERATIVA ELECTRICA;335,99148794000;Calle
Calle de la Cooperativa Eléctrica;1347;1339;1756;1;CICLOCALLES;1;0; CALLE DE LA COOPERATIVA ELÉCTRICA;COOPERATIVA ELECTRICA;342,83711340600;Calle
Calle de Esteban Carros;1348;1340;1757;1;CICLOCALLES;1;0; CALLE DE ESTEBAN CARROS;ESTEBAN CARROS;169,70592907000;Calle
Calle del Padre Llanos;1349;1341;1758;1;CICLOCALLES;1;0; CALLE DEL PADRE LLANOS;PADRE LLANOS;92,69643161930;Calle
Ronda Sur;1350;1342;1759;1;CICLOCALLES;-1;0; RONDA SUR;SUR;338,53694405600;Ronda
Calle de los Barrios;1351;1343;1760;1;CICLOCALLES;-1;0; CALLE DE LOS BARRIOS;BARRIOS;576,85079808600;Calle
Calle de Martos;1352;1344;1761;1;CICLOCALLES;1;0; CALLE DE MARTOS;MARTOS;183,67257361500;Calle
Calle de Villacarrillo;1353;1345;1762;1;CICLOCALLES;1;0; CALLE DE VILLACARRILLO;VILLACARRILLO;202,27412054800;Calle
Calle de Cazorla;1354;1346;1763;1;CICLOCALLES;1;0; CALLE DE CAZORLA;CAZORLA;370,04870270800;Calle
Calle de la Serena;1355;1347;1764;1;CICLOCALLES;1;0; CALLE DE LA SERENA;SERENA;42,10049913520;Calle
Calle de la Campi±a;1356;1348;1766;1;CICLOCALLES;-1;0; CALLE DE LA CAMPIÑA;CAMPIÐA;377,22793162000;Calle
