nombreOriginal;COD_VIA;VIA_CLASE;VIA_PAR;VIA_NOMBRE;VIA_NOMBRE_ACENTOS;DISTRITO;IMPAR_MIN;IMPAR_MAX;PAR_MIN;PAR_MAX;tipoVia;palabrasClave
ALBENTOSA;16400;CALLE;DE; ALBENTOSA;ALBENTOSA;11;;;2;48;;ALBENTOSA
ALBERCHE;16700;CALLE;DEL; ALBERCHE;ALBERCHE;2;;;;;;ALBERCHE
ALBERCHE;16700;CALLE;DEL; ALBERCHE;ALBERCHE;3;21;21;10;16;;ALBERCHE
ALBERCHE;1159;PASAJE;DEL; ALBERCHE;ALBERCHE;3;1;1;;;;ALBERCHE
ALBERDI;16800;CALLE;DE; ALBERDI;ALBERDI;6;1;63;4;52;;ALBERDI
ALBERDI (PARTICULAR);16900;CALLE;DE; ALBERDI ( PARTICULAR );ALBERDI (PARTICULAR);6;1;5;2;14;;ALBERDI
CROTON;16900;CALLE;DEL; CROTON;CROTÓN;6;1;5;2;14;;CROTON
ALBERGUE JUVENIL;905194;CARRETERA;DEL; ALBERGUE JUVENIL;ALBERGUE JUVENIL;9;;;2;4;;ALBERGUE JUVENIL
ALBERIQUE;17100;CALLE;DE; ALBERIQUE;ALBERIQUE;20;;;10;20;;ALBERIQUE
ALBERIQUE;17100;CALLE;DE; ALBERIQUE;ALBERIQUE;20;;;10;20;;ALBERIQUE
ALBERT CAMUS;31002035;CALLE;DE; ALBERT CAMUS;ALBERT CAMUS;11;;;2;6;;ALBERT CAMUS
ALBERTO AGUILERA;17200;CALLE;DE; ALBERTO AGUILERA;ALBERTO AGUILERA;1;1;39;;;;ALBERTO AGUILERA
ALBERTO AGUILERA;17200;CALLE;DE; ALBERTO AGUILERA;ALBERTO AGUILERA;7;;;2;74;;ALBERTO AGUILERA
ALBERTO AGUILERA;17200;CALLE;DE; ALBERTO AGUILERA;ALBERTO AGUILERA;7;;;2;74;;ALBERTO AGUILERA
ALBERTO ALCOCER;17300;AVENIDA;DE; ALBERTO ALCOCER;ALBERTO ALCOCER;5;1;49;2;48;;ALBERTO ALCOCER
ALBERTO ALCOCER;17300;AVENIDA;DE; ALBERTO ALCOCER;ALBERTO ALCOCER;5;1;49;2;48;;ALBERTO ALCOCER
ALBERTO BOSCH;17400;CALLE;DE; ALBERTO BOSCH;ALBERTO BOSCH;3;1;19;2;16;;ALBERTO BOSCH
ALBERTO DE PALACIO;31001914;CALLE;DE; ALBERTO DE PALACIO;ALBERTO DE PALACIO;16;;;;;;ALBERTO PALACIO
ALBERTO INSUA;17550;CALLE;DE; ALBERTO INSUA;ALBERTO INSÚA;8;1;13;4;22;;ALBERTO INSUA
ALBERTO LEON PERALTA;17600;CALLE;DE; ALBERTO LEON PERALTA;ALBERTO LEÓN PERALTA;5;1;31;2;28;;ALBERTO LEON PERALTA
ALBERTO MARCOS;17700;CALLE;DE; ALBERTO MARCOS;ALBERTO MARCOS;18;1;3;2;6;;ALBERTO MARCOS
ALBERTO MARTIN ARTAJO;17800;CALLE;DE; ALBERTO MARTIN ARTAJO;ALBERTO MARTÍN ARTAJO;4;3;3;2;8;;ALBERTO MARTIN ARTAJO
ALBERTO PALACIOS;17900;CALLE;DE; ALBERTO PALACIOS;ALBERTO PALACIOS;17;1;37;2;22;;ALBERTO PALACIOS
ALBERTO PALACIOS;18100;PASEO;DE; ALBERTO PALACIOS;ALBERTO PALACIOS;17;1;83;2;86;;ALBERTO PALACIOS
ALBERTO SANCHEZ;31000678;CALLE;DE; ALBERTO SANCHEZ;ALBERTO SÁNCHEZ;19;19;31;14;30;;ALBERTO SANCHEZ
ALBINO HERNANDEZ LAZARO;18200;CALLE;DE; ALBINO HERNANDEZ LAZARO;ALBINO HERNÁNDEZ LÁZARO;17;1;37;2;42;;ALBINO HERNANDEZ LAZARO
ALBOREA;18300;CALLE;DE; ALBOREA;ALBOREA;11;1;7;2;6;;ALBOREA
ALBOX;18500;CALLE;DE; ALBOX;ALBOX;11;1;35;2;22;;ALBOX
ALBUFERA;18600;AVENIDA;DE LA; ALBUFERA;ALBUFERA;13;1;465;6;438;;ALBUFERA
ALBUFERA;18600;AVENIDA;DE LA; ALBUFERA;ALBUFERA;13;1;465;6;438;;ALBUFERA
ALBUFERA;18600;AVENIDA;DE LA; ALBUFERA;ALBUFERA;13;1;465;6;438;;ALBUFERA
ALBUFERA;18600;AVENIDA;DE LA; ALBUFERA;ALBUFERA;13;1;465;6;438;;ALBUFERA
ALBUFERA;18600;AVENIDA;DE LA; ALBUFERA;ALBUFERA;13;1;465;6;438;;ALBUFERA
ALBUÑUELAS;18750;CALLE;DE; ALBUÑUELAS;ALBUÑUELAS;12;11;15;2;38;;ALBUÑUELAS
ALBURQUERQUE;18800;CALLE;DE; ALBURQUERQUE;ALBURQUERQUE;7;1;33;2;18;;ALBURQUERQUE
ALCACER TEJARES;18850;CALLE;DE; ALCACER TEJARES;ALCÁCER TEJARES;19;7;13;2;6;;ALCACER TEJARES
ALCALA;18900;CALLE;DE; ALCALA;ALCALÁ;1;1;51;2;48;;ALCALA
ALCALA;18900;CALLE;DE; ALCALA;ALCALÁ;1;1;51;2;48;;ALCALA
ALCALA;18900;CALLE;DE; ALCALA;ALCALÁ;1;1;51;2;48;;ALCALA
ALCALA;18900;CALLE;DE; ALCALA;ALCALÁ;3;;;50;60;;ALCALA
ALCALA;18900;CALLE;DE; ALCALA;ALCALÁ;4;53;237;62;206;;ALCALA
ALCALA;18900;CALLE;DE; ALCALA;ALCALÁ;4;53;237;62;206;;ALCALA
ALCALA;18900;CALLE;DE; ALCALA;ALCALÁ;4;53;237;62;206;;ALCALA
ALCALA;18900;CALLE;DE; ALCALA;ALCALÁ;4;53;237;62;206;;ALCALA
ALCALA;18900;CALLE;DE; ALCALA;ALCALÁ;15;249;443;220;412;;ALCALA
ALCALA;18900;CALLE;DE; ALCALA;ALCALÁ;15;249;443;220;412;;ALCALA
ALCALA;18900;CALLE;DE; ALCALA;ALCALÁ;15;249;443;220;412;;ALCALA
ALCALA;18900;CALLE;DE; ALCALA;ALCALÁ;15;249;443;220;412;;ALCALA
ALCALA;18900;CALLE;DE; ALCALA;ALCALÁ;20;445;631;418;728;;ALCALA
ALCALA;18900;CALLE;DE; ALCALA;ALCALÁ;20;445;631;418;728;;ALCALA
ALCALA;18900;CALLE;DE; ALCALA;ALCALÁ;20;445;631;418;728;;ALCALA
ALCALA;18900;CALLE;DE; ALCALA;ALCALÁ;20;445;631;418;728;;ALCALA
ALCALA;18900;CALLE;DE; ALCALA;ALCALÁ;20;445;631;418;728;;ALCALA
ALCALA DE GUADAIRA;19100;CALLE;DE; ALCALA DE GUADAIRA;ALCALÁ DE GUADAIRA;13;9;73;2;40;;ALCALA GUADAIRA
ALCALA GALIANO;19000;CALLE;DE; ALCALA GALIANO;ALCALÁ GALIANO;7;1;7;2;10;;ALCALA GALIANO
ALCALDE ALFONSO VAZQUEZ;19110;CALLE;DEL; ALCALDE ALFONSO VAZQUEZ;ALCALDE ALFONSO VÁZQUEZ;13;;;2;4;;ALCALDE ALFONSO VAZQUEZ
ALCALDE ALVAREZ DE VILLAAMIL;31000121;CALLE;DEL; ALCALDE ALVAREZ DE VILLAAMIL;ALCALDE ÁLVAREZ DE VILLAAMIL;16;1;7;2;4;;ALCALDE ALVAREZ VILLAAMIL
ALCALDE ANDRES MADRID DAVILA;31001811;CALLE;DEL; ALCALDE ANDRES MADRID DAVILA;ALCALDE ANDRÉS MADRID DÁVILA;19;1;31;16;142;;ALCALDE ANDRES MADRID DAVILA
ALCALDE ARISTIZABAL MANCHON;31000120;CALLE;DEL; ALCALDE ARISTIZABAL MANCHON;ALCALDE ARISTIZÁBAL MANCHÓN;16;1;13;2;6;;ALCALDE ARISTIZABAL MANCHON
ALCALDE BRELL;19115;PLAZA;DEL; ALCALDE BRELL;ALCALDE BRELL;11;1;11;2;10;;ALCALDE BRELL
ALCALDE CONDE DE MIRASOL;31000119;CALLE;DEL; ALCALDE CONDE DE MIRASOL;ALCALDE CONDE DE MIRASOL;16;1;3;2;6;;ALCALDE CONDE MIRASOL
ALCALDE DE CANILLAS CIPRIANO SANTILLANA MORENO;31005201;GLORIETA;DEL; ALCALDE DE CANILLAS CIPRIANO SANTILLANA MORENO;ALCALDE DE CANILLAS CIPRIANO SANTILLANA MORENO;16;;;;;;ALCALDE CANILLAS CIPRIANO SANTILLANA MORENO
ALCALDE DE CANILLAS JOAQUIN HERAS JIMENEZ;31005202;GLORIETA;DEL; ALCALDE DE CANILLAS JOAQUIN HERAS JIMENEZ;ALCALDE DE CANILLAS JOAQUÍN HERAS JIMÉNEZ;16;;;;;;ALCALDE CANILLAS JOAQUIN HERAS JIMENEZ
ALCALDE DE CANILLAS LUIS HERAS JIMENEZ;31005200;GLORIETA;DEL; ALCALDE DE CANILLAS LUIS HERAS JIMENEZ;ALCALDE DE CANILLAS LUIS HERAS JIMÉNEZ;16;;;;;;ALCALDE CANILLAS LUIS HERAS JIMENEZ
ALCALDE DE CANILLAS MARCO AREVALO PEREZ;31005209;GLORIETA;DEL; ALCALDE DE CANILLAS MARCO AREVALO PEREZ;ALCALDE DE CANILLAS MARCO ARÉVALO PÉREZ;16;;;;;;ALCALDE CANILLAS MARCO AREVALO PEREZ
ALCALDE DE CANILLAS VICENTE LILLO SOLER;31005208;GLORIETA;DEL; ALCALDE DE CANILLAS VICENTE LILLO SOLER;ALCALDE DE CANILLAS VICENTE LILLO SOLER;16;;;;;;ALCALDE CANILLAS VICENTE LILLO SOLER
ALCALDE DE HORTALEZA ANDRES MOLPECERES BARCELO;31005197;GLORIETA;DEL; ALCALDE DE HORTALEZA ANDRES MOLPECERES BARCELO;ALCALDE DE HORTALEZA ANDRÉS MOLPECERES BARCELÓ;16;;;;;;ALCALDE HORTALEZA ANDRES MOLPECERES BARCELO
ALCALDE DE HORTALEZA ANGEL MARTINEZ LORENZO;31005198;GLORIETA;DEL; ALCALDE DE HORTALEZA ANGEL MARTINEZ LORENZO;ALCALDE DE HORTALEZA ÁNGEL MARTÍNEZ LORENZO;16;;;;;;ALCALDE HORTALEZA ANGEL MARTINEZ LORENZO
ALCALDE DE HORTALEZA RAFAEL ORTEGA LOPEZ;31005211;GLORIETA;DEL; ALCALDE DE HORTALEZA RAFAEL ORTEGA LOPEZ;ALCALDE DE HORTALEZA RAFAEL ORTEGA LÓPEZ;16;;;;;;ALCALDE HORTALEZA RAFAEL ORTEGA LOPEZ
ALCALDE DE HORTALEZA VICTORIANO ELIPE SANCHEZ;31005199;PLAZUELA;DEL; ALCALDE DE HORTALEZA VICTORIANO ELIPE SANCHEZ;ALCALDE DE HORTALEZA VICTORIANO ELIPE SÁNCHEZ;16;;;;;;ALCALDE HORTALEZA VICTORIANO ELIPE SANCHEZ
ALCALDE GARRIDO JUARISTI;19135;CALLE;DEL; ALCALDE GARRIDO JUARISTI;ALCALDE GARRIDO JUARISTI;14;1;21;2;26;;ALCALDE GARRIDO JUARISTI
ALCALDE GARRIDO JUARISTI;19135;CALLE;DEL; ALCALDE GARRIDO JUARISTI;ALCALDE GARRIDO JUARISTI;14;1;21;2;26;;ALCALDE GARRIDO JUARISTI
ALCALDE HENCHE DE LA PLATA;31000123;CALLE;DEL; ALCALDE HENCHE DE LA PLATA;ALCALDE HENCHE DE LA PLATA;16;1;21;2;38;;ALCALDE HENCHE PLATA
ALCALDE JUAN DE MATA SEVILLANO;750950;CALLE;DEL; ALCALDE JUAN DE MATA SEVILLANO;ALCALDE JUAN DE MATA SEVILLANO;19;1;19;6;26;;ALCALDE JUAN MATA SEVILLANO
ALCALDE LOPEZ CASERO;19200;CALLE;DEL; ALCALDE LOPEZ CASERO;ALCALDE LÓPEZ CASERO;15;1;15;2;20;;ALCALDE LOPEZ CASERO
ALCALDE LOPEZ CASERO;19200;CALLE;DEL; ALCALDE LOPEZ CASERO;ALCALDE LÓPEZ CASERO;15;1;15;2;20;;ALCALDE LOPEZ CASERO
ALCALDE LUIS MARICHALAR;950;CALLE;DEL; ALCALDE LUIS MARICHALAR;ALCALDE LUIS MARICHALAR;14;1;9;2;4;;ALCALDE LUIS MARICHALAR
ALCALDE LUIS SILVELA;19210;CALLE;DEL; ALCALDE LUIS SILVELA;ALCALDE LUIS SILVELA;20;1;3;2;6;;ALCALDE LUIS SILVELA
ALCALDE MARTIN DE ALZAGA;19250;CALLE;DEL; ALCALDE MARTIN DE ALZAGA;ALCALDE MARTÍN DE ALZAGA;9;1;37;2;6;;ALCALDE MARTIN ALZAGA
ALCALDE MORENO TORRES;31000118;PLAZA;DEL; ALCALDE MORENO TORRES;ALCALDE MORENO TORRES;16;1;23;2;24;;ALCALDE MORENO TORRES
ALCALDE PEDRO ESCARBASSIERE;31000560;CALLE;DE; ALCALDE PEDRO ESCARBASSIERE;ALCALDE PEDRO ESCARBASSIERE;19;5;9;2;16;;ALCALDE PEDRO ESCARBASSIERE
ALCALDE PEDRO GUTIERREZ;31001812;CALLE;DEL; ALCALDE PEDRO GUTIERREZ;ALCALDE PEDRO GUTIÉRREZ;19;1;121;;;;ALCALDE PEDRO GUTIERREZ
ALCALDE REDONDO ACEÑA;31000122;CALLE;DEL; ALCALDE REDONDO ACEÑA;ALCALDE REDONDO ACEÑA;16;;;2;8;;ALCALDE REDONDO ACEÑA
ALCALDE SAINZ DE BARANDA;19300;CALLE;DEL; ALCALDE SAINZ DE BARANDA;ALCALDE SAINZ DE BARANDA;3;1;109;2;90;;ALCALDE SAINZ BARANDA
ALCALDE SAINZ DE BARANDA;19300;CALLE;DEL; ALCALDE SAINZ DE BARANDA;ALCALDE SAINZ DE BARANDA;3;1;109;2;90;;ALCALDE SAINZ BARANDA
ALCALDE SAINZ DE BARANDA;19300;CALLE;DEL; ALCALDE SAINZ DE BARANDA;ALCALDE SAINZ DE BARANDA;3;1;109;2;90;;ALCALDE SAINZ BARANDA
ALCALDE SAINZ DE BARANDA;19300;CALLE;DEL; ALCALDE SAINZ DE BARANDA;ALCALDE SAINZ DE BARANDA;4;;;92;94;;ALCALDE SAINZ BARANDA
ALCANCIA;19301;CALLE;DE LA; ALCANCIA;ALCANCÍA;9;1;11;2;12;;ALCANCIA
ALCANTARA;19400;CALLE;DE; ALCANTARA;ALCÁNTARA;4;1;73;2;82;;ALCANTARA
ALCANTARA;19400;CALLE;DE; ALCANTARA;ALCÁNTARA;4;1;73;2;82;;ALCANTARA
ALCAÑICES;19500;CALLE;DE; ALCAÑICES;ALCAÑICES;20;1;7;;;;ALCAÑICES
ALCAÑIZ;19600;CALLE;DE; ALCAÑIZ;ALCAÑIZ;21;5;23;2;44;;ALCAÑIZ
ALCAÑIZ;19600;CALLE;DE; ALCAÑIZ;ALCAÑIZ;21;5;23;2;44;;ALCAÑIZ
ALCARAVAN;19700;CALLE;DEL; ALCARAVAN;ALCARAVÁN;10;1;13;2;10;;ALCARAVAN
ALCARAZ;19800;CALLE;DE; ALCARAZ;ALCARAZ;16;3;3;2;34;;ALCARAZ
ALCARRIA;19900;CALLE;DE LA; ALCARRIA;ALCARRIA;17;;;4;8;;ALCARRIA
ALCATRAZ;20000;CALLE;DEL; ALCATRAZ;ALCATRAZ;11;1;31;2;44;;ALCATRAZ
ALCAUDETE;20100;PLAZA;DE; ALCAUDETE;ALCAUDETE;16;29;1651;30;1652;;ALCAUDETE
ALCAUDON;20200;CALLE;DEL; ALCAUDON;ALCAUDÓN;11;1;49;2;68;;ALCAUDON
ALCAZABA;20250;CALLE;DE LA; ALCAZABA;ALCAZABA;12;1;7;2;6;;ALCAZABA
ALCAZAR DE SAN JUAN;20300;CALLE;DE; ALCAZAR DE SAN JUAN;ALCÁZAR DE SAN JUAN;10;1;25;2;16;;ALCAZAR SAN JUAN
ALCION;759800;CALLE;DE; ALCION;ALCIÓN;11;1;31;2;34;;ALCION
ALCIRA;20400;PLAZA;DE; ALCIRA;ALCIRA;9;1;21;2;20;;ALCIRA
ALCOBENDAS;20500;CALLE;DE; ALCOBENDAS;ALCOBENDAS;16;1;3;4;12;;ALCOBENDAS
ALCOBENDAS;20450;CAMINO;DE; ALCOBENDAS;ALCOBENDAS;8;;;2;10;;ALCOBENDAS
ALCOBENDAS;905567;CARRETERA;DE; ALCOBENDAS;ALCOBENDAS;8;;;;;;ALCOBENDAS
ALCOBENDAS A BARAJAS;20700;CARRETERA;DE; ALCOBENDAS A BARAJAS;ALCOBENDAS A BARAJAS;21;15;15;14;30;;ALCOBENDAS BARAJAS
ALCOBENDAS A BARAJAS;20700;CARRETERA;DE; ALCOBENDAS A BARAJAS;ALCOBENDAS A BARAJAS;21;15;15;14;30;;ALCOBENDAS BARAJAS
ALCOCER;20800;CALLE;DE; ALCOCER;ALCOCER;17;1;47;2;54;;ALCOCER
ALCOCER;20800;CALLE;DE; ALCOCER;ALCOCER;17;1;47;2;54;;ALCOCER
ALCOLEA;20900;CALLE;DE; ALCOLEA;ALCOLEA;6;1;9;4;14;;ALCOLEA
ALCONERA;21000;CALLE;DE; ALCONERA;ALCONERA;20;1;9;2;42;;ALCONERA
ALCONERA;21000;CALLE;DE; ALCONERA;ALCONERA;20;1;9;2;42;;ALCONERA
ALCORES;21200;CALLE;DE; ALCORES;ALCORES;13;;;12;16;;ALCORES
ALCORISA;21250;CALLE;DE; ALCORISA;ALCORISA;16;1;87;2;30;;ALCORISA
ALCORNOQUE;711;CALLE;DEL; ALCORNOQUE;ALCORNOQUE;9;1;5;2;8;;ALCORNOQUE
ALDAPA;21800;CALLE;DE; ALDAPA;ALDAPA;11;1;5;2;8;;ALDAPA
ALDAYA;21900;CALLE;DE; ALDAYA;ALDAYA;16;3;3;2;28;;ALDAYA
ALDEA DEL FRESNO;22000;CALLE;DE; ALDEA DEL FRESNO;ALDEA DEL FRESNO;2;1;29;2;32;;ALDEA FRESNO
ALDEA REAL;31001635;CALLE;DE; ALDEA REAL;ALDEA REAL;9;1;17;2;14;;ALDEA REAL
ALDEANUEVA DE LA VERA;22250;CALLE;DE; ALDEANUEVA DE LA VERA;ALDEANUEVA DE LA VERA;10;1;39;2;48;;ALDEANUEVA VERA
ALDEBARAN;22300;CALLE;DE; ALDEBARAN;ALDEBARÁN;9;1;7;2;6;;ALDEBARAN
ALDONZA LORENZO;1428;CALLE;DE; ALDONZA LORENZO;ALDONZA LORENZO;8;1;19;6;12;;ALDONZA LORENZO
ALEGRIA;22500;CALLE;DE LA; ALEGRIA;ALEGRÍA;11;1;39;2;38;;ALEGRIA
ALEGRIA DE ORIA;22800;CALLE;DE; ALEGRIA DE ORIA;ALEGRÍA DE ORIA;20;1;85;2;52;;ALEGRIA ORIA
ALEIXANDRE;22900;CALLE;DE; ALEIXANDRE;ALEIXANDRE;15;1;13;2;8;;ALEIXANDRE
ALEJANDRINA MORAN;23100;CALLE;DE; ALEJANDRINA MORAN;ALEJANDRINA MORÁN;10;1;37;2;44;;ALEJANDRINA MORAN
ALEJANDRO CASONA;23150;CALLE;DE; ALEJANDRO CASONA;ALEJANDRO CASONA;8;1;7;2;46;;ALEJANDRO CASONA
ALEJANDRO CHACON;23200;CALLE;DE; ALEJANDRO CHACON;ALEJANDRO CHACÓN;15;1;9;14;26;;ALEJANDRO CHACON
ALEJANDRO DE LA SOTA;31001895;AVENIDA;DE; ALEJANDRO DE LA SOTA;ALEJANDRO DE LA SOTA;16;;;6;6;;ALEJANDRO SOTA
ALEJANDRO DE LA SOTA;31001895;AVENIDA;DE; ALEJANDRO DE LA SOTA;ALEJANDRO DE LA SOTA;21;1;51;2;4;;ALEJANDRO SOTA
ALEJANDRO DE LA SOTA;31001895;AVENIDA;DE; ALEJANDRO DE LA SOTA;ALEJANDRO DE LA SOTA;21;1;51;2;4;;ALEJANDRO SOTA
ALEJANDRO DUMAS;23300;CALLE;DE; ALEJANDRO DUMAS;ALEJANDRO DUMAS;2;1;17;2;50;;ALEJANDRO DUMAS
ALEJANDRO FERRANT;23400;CALLE;DE; ALEJANDRO FERRANT;ALEJANDRO FERRANT;2;1;11;2;24;;ALEJANDRO FERRANT
ALEJANDRO GONZALEZ;23600;CALLE;DE; ALEJANDRO GONZALEZ;ALEJANDRO GONZÁLEZ;4;1;11;2;12;;ALEJANDRO GONZALEZ
ALEJANDRO HUMBOLT;31000645;CALLE;DE; ALEJANDRO HUMBOLT;ALEJANDRO HUMBOLT;18;13;19;;;;ALEJANDRO HUMBOLT
ALEJANDRO MORAN;23700;CALLE;DE; ALEJANDRO MORAN;ALEJANDRO MORÁN;11;1;63;2;66;;ALEJANDRO MORAN
ALEJANDRO NAVARRO;31000856;CALLE;DE; ALEJANDRO NAVARRO;ALEJANDRO NAVARRO;10;;;;;;ALEJANDRO NAVARRO
ALEJANDRO RODRIGUEZ;23900;CALLE;DE; ALEJANDRO RODRIGUEZ;ALEJANDRO RODRÍGUEZ;6;1;39;2;36;;ALEJANDRO RODRIGUEZ
ALEJANDRO SAINT AUBIN;24000;CALLE;DE; ALEJANDRO SAINT AUBIN;ALEJANDRO SAINT AUBIN;2;1;13;2;10;;ALEJANDRO SAINT AUBIN
ALEJANDRO SANCHEZ;24200;CALLE;DE; ALEJANDRO SANCHEZ;ALEJANDRO SÁNCHEZ;11;1;115;2;104;;ALEJANDRO SANCHEZ
ALEJANDRO SANCHEZ;24300;TRAVESÍA;DE; ALEJANDRO SANCHEZ;ALEJANDRO SÁNCHEZ;11;1;3;2;6;;ALEJANDRO SANCHEZ
ALEJANDRO VILLEGAS;24400;CALLE;DE; ALEJANDRO VILLEGAS;ALEJANDRO VILLEGAS;16;1;57;2;52;;ALEJANDRO VILLEGAS
ALEMANIA;24500;CALLE;DE; ALEMANIA;ALEMANIA;6;1;7;2;10;;ALEMANIA
ALENZA;24600;CALLE;DE; ALENZA;ALENZA;7;1;17;2;32;;ALENZA
ALERCE;1029;CALLE;DEL; ALERCE;ALERCE;12;1;31;8;30;;ALERCE
ALESANCO;24700;CALLE;DE; ALESANCO;ALESANCO;9;1;17;2;8;;ALESANCO
ALFA;2859;CALLE;; ALFA;ALFA;21;1;9;2;10;;ALFA
ALFACAR;24900;CALLE;DE; ALFACAR;ALFACAR;16;1;1361;2;1290;;ALFACAR
ALFALFA;25100;CALLE;DE LA; ALFALFA;ALFALFA;6;1;49;6;38;;ALFALFA
ALFAMBRA;25200;CALLE;DE; ALFAMBRA;ALFAMBRA;5;3;7;14;16;;ALFAMBRA
ALFAR;25400;CALLE;DEL; ALFAR;ALFAR;9;1;47;2;80;;ALFAR
ALFARERIA;177101;CALLE;DE LA; ALFARERIA;ALFARERÍA;9;1;15;2;14;;ALFARERIA
ALFAREROS;25600;CALLE;DE LOS; ALFAREROS;ALFAREROS;20;1;17;;;;ALFAREROS
ALFARNATE;25650;CALLE;DE; ALFARNATE;ALFARNATE;13;1;1;2;18;;ALFARNATE
ALFARO;25700;CALLE;DE; ALFARO;ALFARO;11;1;43;2;40;;ALFARO
ALFEREZ JUAN USERA;26000;CALLE;DEL; ALFEREZ JUAN USERA;ALFÉREZ JUAN USERA;11;19;57;20;42;;ALFEREZ JUAN USERA
ALFONSO CEA;26300;CALLE;DE; ALFONSO CEA;ALFONSO CEA;10;1;7;2;10;;ALFONSO CEA
ALFONSO FERNANDEZ;26400;CALLE;DE; ALFONSO FERNANDEZ;ALFONSO FERNÁNDEZ;11;1;25;2;30;;ALFONSO FERNANDEZ
ALFONSO FERNANDEZ CLAUSELLS;26500;CALLE;DE; ALFONSO FERNANDEZ CLAUSELLS;ALFONSO FERNÁNDEZ CLAUSELLS;9;1;37;2;22;;ALFONSO FERNANDEZ CLAUSELLS
ALFONSO GOMEZ;26600;CALLE;DE; ALFONSO GOMEZ;ALFONSO GÓMEZ;20;3;63;2;46;;ALFONSO GOMEZ
ALFONSO MARTINEZ CONDE;26700;CALLE;DE; ALFONSO MARTINEZ CONDE;ALFONSO MARTÍNEZ CONDE;11;1;19;2;20;;ALFONSO MARTINEZ CONDE
ALFONSO PASO;2011;CALLE;DE; ALFONSO PASO;ALFONSO PASO;15;1;1;2;4;;ALFONSO PASO
ALFONSO PEÑA BOEUF;26960;AVENIDA;DE; ALFONSO PEÑA BOEUF;ALFONSO PEÑA BOEUF;20;1;9;2;22;;ALFONSO PEÑA BOEUF
ALFONSO RODRIGUEZ CASTELAO;26990;CALLE;DE; ALFONSO RODRIGUEZ CASTELAO;ALFONSO RODRÍGUEZ CASTELAO;8;1;21;2;28;;ALFONSO RODRIGUEZ CASTELAO
ALFONSO RODRIGUEZ SANTAMARIA;27010;CALLE;DE; ALFONSO RODRIGUEZ SANTAMARIA;ALFONSO RODRÍGUEZ SANTAMARÍA;5;1;33;2;32;;ALFONSO RODRIGUEZ SANTAMARIA
ALFONSO VI;27200;CALLE;DE; ALFONSO VI;ALFONSO VI;1;1;5;2;8;;ALFONSO VI
ALFONSO VIII;300900;CALLE;DE; ALFONSO VIII;ALFONSO VIII;5;1;11;4;28;;ALFONSO VIII
ALFONSO X;27300;CALLE;DE; ALFONSO X;ALFONSO X;7;1;5;2;6;;ALFONSO X
ALFONSO XI;27400;CALLE;DE; ALFONSO XI;ALFONSO XI;3;1;19;2;18;;ALFONSO XI
ALFONSO XII;27500;CALLE;DE; ALFONSO XII;ALFONSO XII;3;1;21;2;68;;ALFONSO XII
ALFONSO XIII;27700;AVENIDA;DE; ALFONSO XIII;ALFONSO XIII;5;1;169;2;204;;ALFONSO XIII
ALFONSO XIII;27700;AVENIDA;DE; ALFONSO XIII;ALFONSO XIII;5;1;169;2;204;;ALFONSO XIII
ALFONSO XIII;27700;AVENIDA;DE; ALFONSO XIII;ALFONSO XIII;5;1;169;2;204;;ALFONSO XIII
ALFONSO XIII;27600;CALLE;DE; ALFONSO XIII;ALFONSO XIII;13;1;19;2;10;;ALFONSO XIII
ALFREDO ALEIX;27800;CALLE;DE; ALFREDO ALEIX;ALFREDO ALEIX;11;1;37;2;54;;ALFREDO ALEIX
ALFREDO ALEIX;27900;TRAVESÍA;DE; ALFREDO ALEIX;ALFREDO ALEIX;11;1;9;2;8;;ALFREDO ALEIX
ALFREDO BRAÑAS;953;CALLE;DE; ALFREDO BRAÑAS;ALFREDO BRAÑAS;14;1;7;2;6;;ALFREDO BRAÑAS
ALFREDO CASTRO CAMBA;28000;CALLE;DE; ALFREDO CASTRO CAMBA;ALFREDO CASTRO CAMBA;13;1;43;2;42;;ALFREDO CASTRO CAMBA
ALFREDO DI STEFANO;31004594;CALLE;DE; ALFREDO DI STEFANO;ALFREDO DI STÉFANO;16;;;12;42;;ALFREDO DI STEFANO
ALFREDO MAHOU;28025;PLAZA;DE; ALFREDO MAHOU;ALFREDO MAHOU;4;;;;;;ALFREDO MAHOU
ALFREDO MARQUERIE;28050;CALLE;DE; ALFREDO MARQUERIE;ALFREDO MARQUERÍE;8;1;59;2;22;;ALFREDO MARQUERIE
ALGABA;28100;CALLE;DE; ALGABA;ALGABA;11;1;27;2;36;;ALGABA
ALGARROBO;28360;CALLE;DEL; ALGARROBO;ALGARROBO;8;1;15;2;36;;ALGARROBO
ALGECIRAS;28400;CALLE;DE; ALGECIRAS;ALGECIRAS;1;1;7;2;8;;ALGECIRAS
ALGEMESI;28500;CALLE;DE; ALGEMESI;ALGEMESÍ;21;19;47;26;62;;ALGEMESI
ALGEMESI;28500;CALLE;DE; ALGEMESI;ALGEMESÍ;21;19;47;26;62;;ALGEMESI
ALGEMESI;28600;TRAVESÍA;DE; ALGEMESI;ALGEMESÍ;21;1;11;2;8;;ALGEMESI
ALGENIB;28650;CALLE;DE; ALGENIB;ALGENIB;9;1;1;2;8;;ALGENIB
ALGETE;28700;CALLE;DE; ALGETE;ALGETE;2;1;17;2;12;;ALGETE
ALGETE;28700;CALLE;DE; ALGETE;ALGETE;2;1;17;2;12;;ALGETE
