COD_VIA;nombreOriginal;VIA_CLASE;VIA_PAR;VIA_NOMBRE;VIA_NOMBRE_ACENTOS;DISTRITO;IMPAR_MIN;IMPAR_MAX;PAR_MIN;PAR_MAX;tipoVia;palabrasClave
16100;ALBELDA;CALLE;DE; ALBELDA;ALBELDA;15;1;1;2;6;;ALBELDA
16200;ALBENDIEGO;CALLE;DE; ALBENDIEGO;ALBENDIEGO;6;1;25;2;28;;ALBENDIEGO
16300;ALBENIZ;CALLE;DE; ALBENIZ;ALBÉNIZ;10;1;9;2;12;;ALBENIZ
16400;ALBENTOSA;CALLE;DE; ALBENTOSA;ALBENTOSA;11;;;2;48;;ALBENTOSA
16400;ALBENTOSA;CALLE;DE; ALBENTOSA;ALBENTOSA;11;;;2;48;;ALBENTOSA
16700;ALBERCHE;CALLE;DEL; ALBERCHE;ALBERCHE;2;;;;;;ALBERCHE
16700;ALBERCHE;CALLE;DEL; ALBERCHE;ALBERCHE;3;21;21;10;16;;ALBERCHE
1159;ALBERCHE;PASAJE;DEL; ALBERCHE;ALBERCHE;3;1;1;;;;ALBERCHE
16800;ALBERDI;CALLE;DE; ALBERDI;ALBERDI;6;1;63;4;52;;ALBERDI
16900;ALBERDI (PARTICULAR);CALLE;DE; ALBERDI ( PARTICULAR );ALBERDI (PARTICULAR);6;1;5;2;14;;ALBERDI
16900;CROTON;CALLE;DEL; CROTON;CROTÓN;6;1;5;2;14;;CROTON
905194;ALBERGUE JUVENIL;CARRETERA;DEL; ALBERGUE JUVENIL;ALBERGUE JUVENIL;9;;;2;4;;ALBERGUE JUVENIL
17100;ALBERIQUE;CALLE;DE; ALBERIQUE;ALBERIQUE;20;;;10;20;;ALBERIQUE
17100;ALBERIQUE;CALLE;DE; ALBERIQUE;ALBERIQUE;20;;;10;20;;ALBERIQUE
31002035;ALBERT CAMUS;CALLE;DE; ALBERT CAMUS;ALBERT CAMUS;11;;;2;6;;ALBERT CAMUS
17200;ALBERTO AGUILERA;CALLE;DE; ALBERTO AGUILERA;ALBERTO AGUILERA;1;1;39;;;;ALBERTO AGUILERA
17200;ALBERTO AGUILERA;CALLE;DE; ALBERTO AGUILERA;ALBERTO AGUILERA;7;;;2;74;;ALBERTO AGUILERA
17200;ALBERTO AGUILERA;CALLE;DE; ALBERTO AGUILERA;ALBERTO AGUILERA;7;;;2;74;;ALBERTO AGUILERA
17300;ALBERTO ALCOCER;AVENIDA;DE; ALBERTO ALCOCER;ALBERTO ALCOCER;5;1;49;2;48;;ALBERTO ALCOCER
17300;ALBERTO ALCOCER;AVENIDA;DE; ALBERTO ALCOCER;ALBERTO ALCOCER;5;1;49;2;48;;ALBERTO ALCOCER
17400;ALBERTO BOSCH;CALLE;DE; ALBERTO BOSCH;ALBERTO BOSCH;3;1;19;2;16;;ALBERTO BOSCH
31001914;ALBERTO DE PALACIO;CALLE;DE; ALBERTO DE PALACIO;ALBERTO DE PALACIO;16;;;;;;ALBERTO PALACIO
17550;ALBERTO INSUA;CALLE;DE; ALBERTO INSUA;ALBERTO INSÚA;8;1;13;4;22;;ALBERTO INSUA
17600;ALBERTO LEON PERALTA;CALLE;DE; ALBERTO LEON PERALTA;ALBERTO LEÓN PERALTA;5;1;31;2;28;;ALBERTO LEON PERALTA
17700;ALBERTO MARCOS;CALLE;DE; ALBERTO MARCOS;ALBERTO MARCOS;18;1;3;2;6;;ALBERTO MARCOS
17800;ALBERTO MARTIN ARTAJO;CALLE;DE; ALBERTO MARTIN ARTAJO;ALBERTO MARTÍN ARTAJO;4;3;3;2;8;;ALBERTO MARTIN ARTAJO
17900;ALBERTO PALACIOS;CALLE;DE; ALBERTO PALACIOS;ALBERTO PALACIOS;17;1;37;2;22;;ALBERTO PALACIOS
18100;ALBERTO PALACIOS;PASEO;DE; ALBERTO PALACIOS;ALBERTO PALACIOS;17;1;83;2;86;;ALBERTO PALACIOS
31000678;ALBERTO SANCHEZ;CALLE;DE; ALBERTO SANCHEZ;ALBERTO SÁNCHEZ;19;19;31;14;30;;ALBERTO SANCHEZ
18200;ALBINO HERNANDEZ LAZARO;CALLE;DE; ALBINO HERNANDEZ LAZARO;ALBINO HERNÁNDEZ LÁZARO;17;1;37;2;42;;ALBINO HERNANDEZ LAZARO
18300;ALBOREA;CALLE;DE; ALBOREA;ALBOREA;11;1;7;2;6;;ALBOREA
18500;ALBOX;CALLE;DE; ALBOX;ALBOX;11;1;35;2;22;;ALBOX
18600;ALBUFERA;AVENIDA;DE LA; ALBUFERA;ALBUFERA;13;1;465;6;438;;ALBUFERA
18600;ALBUFERA;AVENIDA;DE LA; ALBUFERA;ALBUFERA;13;1;465;6;438;;ALBUFERA
18600;ALBUFERA;AVENIDA;DE LA; ALBUFERA;ALBUFERA;13;1;465;6;438;;ALBUFERA
18600;ALBUFERA;AVENIDA;DE LA; ALBUFERA;ALBUFERA;13;1;465;6;438;;ALBUFERA
18600;ALBUFERA;AVENIDA;DE LA; ALBUFERA;ALBUFERA;13;1;465;6;438;;ALBUFERA
18750;ALBUÑUELAS;CALLE;DE; ALBUÑUELAS;ALBUÑUELAS;12;11;15;2;38;;ALBUÑUELAS
18800;ALBURQUERQUE;CALLE;DE; ALBURQUERQUE;ALBURQUERQUE;7;1;33;2;18;;ALBURQUERQUE
18850;ALCACER TEJARES;CALLE;DE; ALCACER TEJARES;ALCÁCER TEJARES;19;7;13;2;6;;ALCACER TEJARES
18900;ALCALA;CALLE;DE; ALCALA;ALCALÁ;1;1;51;2;48;;ALCALA
18900;ALCALA;CALLE;DE; ALCALA;ALCALÁ;1;1;51;2;48;;ALCALA
18900;ALCALA;CALLE;DE; ALCALA;ALCALÁ;1;1;51;2;48;;ALCALA
18900;ALCALA;CALLE;DE; ALCALA;ALCALÁ;3;;;50;60;;ALCALA
18900;ALCALA;CALLE;DE; ALCALA;ALCALÁ;4;53;237;62;206;;ALCALA
18900;ALCALA;CALLE;DE; ALCALA;ALCALÁ;4;53;237;62;206;;ALCALA
18900;ALCALA;CALLE;DE; ALCALA;ALCALÁ;4;53;237;62;206;;ALCALA
18900;ALCALA;CALLE;DE; ALCALA;ALCALÁ;4;53;237;62;206;;ALCALA
18900;ALCALA;CALLE;DE; ALCALA;ALCALÁ;15;249;443;220;412;;ALCALA
18900;ALCALA;CALLE;DE; ALCALA;ALCALÁ;15;249;443;220;412;;ALCALA
18900;ALCALA;CALLE;DE; ALCALA;ALCALÁ;15;249;443;220;412;;ALCALA
18900;ALCALA;CALLE;DE; ALCALA;ALCALÁ;15;249;443;220;412;;ALCALA
18900;ALCALA;CALLE;DE; ALCALA;ALCALÁ;20;445;631;418;728;;ALCALA
18900;ALCALA;CALLE;DE; ALCALA;ALCALÁ;20;445;631;418;728;;ALCALA
18900;ALCALA;CALLE;DE; ALCALA;ALCALÁ;20;445;631;418;728;;ALCALA
18900;ALCALA;CALLE;DE; ALCALA;ALCALÁ;20;445;631;418;728;;ALCALA
18900;ALCALA;CALLE;DE; ALCALA;ALCALÁ;20;445;631;418;728;;ALCALA
19100;ALCALA DE GUADAIRA;CALLE;DE; ALCALA DE GUADAIRA;ALCALÁ DE GUADAIRA;13;9;73;2;40;;ALCALA GUADAIRA
19000;ALCALA GALIANO;CALLE;DE; ALCALA GALIANO;ALCALÁ GALIANO;7;1;7;2;10;;ALCALA GALIANO
19110;ALCALDE ALFONSO VAZQUEZ;CALLE;DEL; ALCALDE ALFONSO VAZQUEZ;ALCALDE ALFONSO VÁZQUEZ;13;;;2;4;;ALCALDE ALFONSO VAZQUEZ
31000121;ALCALDE ALVAREZ DE VILLAAMIL;CALLE;DEL; ALCALDE ALVAREZ DE VILLAAMIL;ALCALDE ÁLVAREZ DE VILLAAMIL;16;1;7;2;4;;ALCALDE ALVAREZ VILLAAMIL
31001811;ALCALDE ANDRES MADRID DAVILA;CALLE;DEL; ALCALDE ANDRES MADRID DAVILA;ALCALDE ANDRÉS MADRID DÁVILA;19;1;31;16;142;;ALCALDE ANDRES MADRID DAVILA
31000120;ALCALDE ARISTIZABAL MANCHON;CALLE;DEL; ALCALDE ARISTIZABAL MANCHON;ALCALDE ARISTIZÁBAL MANCHÓN;16;1;13;2;6;;ALCALDE ARISTIZABAL MANCHON
19115;ALCALDE BRELL;PLAZA;DEL; ALCALDE BRELL;ALCALDE BRELL;11;1;11;2;10;;ALCALDE BRELL
31000119;ALCALDE CONDE DE MIRASOL;CALLE;DEL; ALCALDE CONDE DE MIRASOL;ALCALDE CONDE DE MIRASOL;16;1;3;2;6;;ALCALDE CONDE MIRASOL
31005201;ALCALDE DE CANILLAS CIPRIANO SANTILLANA MORENO;GLORIETA;DEL; ALCALDE DE CANILLAS CIPRIANO SANTILLANA MORENO;ALCALDE DE CANILLAS CIPRIANO SANTILLANA MORENO;16;;;;;;ALCALDE CANILLAS CIPRIANO SANTILLANA MORENO
31005202;ALCALDE DE CANILLAS JOAQUIN HERAS JIMENEZ;GLORIETA;DEL; ALCALDE DE CANILLAS JOAQUIN HERAS JIMENEZ;ALCALDE DE CANILLAS JOAQUÍN HERAS JIMÉNEZ;16;;;;;;ALCALDE CANILLAS JOAQUIN HERAS JIMENEZ
31005200;ALCALDE DE CANILLAS LUIS HERAS JIMENEZ;GLORIETA;DEL; ALCALDE DE CANILLAS LUIS HERAS JIMENEZ;ALCALDE DE CANILLAS LUIS HERAS JIMÉNEZ;16;;;;;;ALCALDE CANILLAS LUIS HERAS JIMENEZ
31005209;ALCALDE DE CANILLAS MARCO AREVALO PEREZ;GLORIETA;DEL; ALCALDE DE CANILLAS MARCO AREVALO PEREZ;ALCALDE DE CANILLAS MARCO ARÉVALO PÉREZ;16;;;;;;ALCALDE CANILLAS MARCO AREVALO PEREZ
31005208;ALCALDE DE CANILLAS VICENTE LILLO SOLER;GLORIETA;DEL; ALCALDE DE CANILLAS VICENTE LILLO SOLER;ALCALDE DE CANILLAS VICENTE LILLO SOLER;16;;;;;;ALCALDE CANILLAS VICENTE LILLO SOLER
31005197;ALCALDE DE HORTALEZA ANDRES MOLPECERES BARCELO;GLORIETA;DEL; ALCALDE DE HORTALEZA ANDRES MOLPECERES BARCELO;ALCALDE DE HORTALEZA ANDRÉS MOLPECERES BARCELÓ;16;;;;;;ALCALDE HORTALEZA ANDRES MOLPECERES BARCELO
31005198;ALCALDE DE HORTALEZA ANGEL MARTINEZ LORENZO;GLORIETA;DEL; ALCALDE DE HORTALEZA ANGEL MARTINEZ LORENZO;ALCALDE DE HORTALEZA ÁNGEL MARTÍNEZ LORENZO;16;;;;;;ALCALDE HORTALEZA ANGEL MARTINEZ LORENZO
31005211;ALCALDE DE HORTALEZA RAFAEL ORTEGA LOPEZ;GLORIETA;DEL; ALCALDE DE HORTALEZA RAFAEL ORTEGA LOPEZ;ALCALDE DE HORTALEZA RAFAEL ORTEGA LÓPEZ;16;;;;;;ALCALDE HORTALEZA RAFAEL ORTEGA LOPEZ
31005199;ALCALDE DE HORTALEZA VICTORIANO ELIPE SANCHEZ;PLAZUELA;DEL; ALCALDE DE HORTALEZA VICTORIANO ELIPE SANCHEZ;ALCALDE DE HORTALEZA VICTORIANO ELIPE SÁNCHEZ;16;;;;;;ALCALDE HORTALEZA VICTORIANO ELIPE SANCHEZ
19135;ALCALDE GARRIDO JUARISTI;CALLE;DEL; ALCALDE GARRIDO JUARISTI;ALCALDE GARRIDO JUARISTI;14;1;21;2;26;;ALCALDE GARRIDO JUARISTI
19135;ALCALDE GARRIDO JUARISTI;CALLE;DEL; ALCALDE GARRIDO JUARISTI;ALCALDE GARRIDO JUARISTI;14;1;21;2;26;;ALCALDE GARRIDO JUARISTI
31000123;ALCALDE HENCHE DE LA PLATA;CALLE;DEL; ALCALDE HENCHE DE LA PLATA;ALCALDE HENCHE DE LA PLATA;16;1;21;2;38;;ALCALDE HENCHE PLATA
750950;ALCALDE JUAN DE MATA SEVILLANO;CALLE;DEL; ALCALDE JUAN DE MATA SEVILLANO;ALCALDE JUAN DE MATA SEVILLANO;19;1;19;6;26;;ALCALDE JUAN MATA SEVILLANO
19200;ALCALDE LOPEZ CASERO;CALLE;DEL; ALCALDE LOPEZ CASERO;ALCALDE LÓPEZ CASERO;15;1;15;2;20;;ALCALDE LOPEZ CASERO
19200;ALCALDE LOPEZ CASERO;CALLE;DEL; ALCALDE LOPEZ CASERO;ALCALDE LÓPEZ CASERO;15;1;15;2;20;;ALCALDE LOPEZ CASERO
950;ALCALDE LUIS MARICHALAR;CALLE;DEL; ALCALDE LUIS MARICHALAR;ALCALDE LUIS MARICHALAR;14;1;9;2;4;;ALCALDE LUIS MARICHALAR
19210;ALCALDE LUIS SILVELA;CALLE;DEL; ALCALDE LUIS SILVELA;ALCALDE LUIS SILVELA;20;1;3;2;6;;ALCALDE LUIS SILVELA
19250;ALCALDE MARTIN DE ALZAGA;CALLE;DEL; ALCALDE MARTIN DE ALZAGA;ALCALDE MARTÍN DE ALZAGA;9;1;37;2;6;;ALCALDE MARTIN ALZAGA
31000118;ALCALDE MORENO TORRES;PLAZA;DEL; ALCALDE MORENO TORRES;ALCALDE MORENO TORRES;16;1;23;2;24;;ALCALDE MORENO TORRES
31000560;ALCALDE PEDRO ESCARBASSIERE;CALLE;DE; ALCALDE PEDRO ESCARBASSIERE;ALCALDE PEDRO ESCARBASSIERE;19;5;9;2;16;;ALCALDE PEDRO ESCARBASSIERE
31001812;ALCALDE PEDRO GUTIERREZ;CALLE;DEL; ALCALDE PEDRO GUTIERREZ;ALCALDE PEDRO GUTIÉRREZ;19;1;121;;;;ALCALDE PEDRO GUTIERREZ
31000122;ALCALDE REDONDO ACEÑA;CALLE;DEL; ALCALDE REDONDO ACEÑA;ALCALDE REDONDO ACEÑA;16;;;2;8;;ALCALDE REDONDO ACEÑA
19300;ALCALDE SAINZ DE BARANDA;CALLE;DEL; ALCALDE SAINZ DE BARANDA;ALCALDE SAINZ DE BARANDA;3;1;109;2;90;;ALCALDE SAINZ BARANDA
19300;ALCALDE SAINZ DE BARANDA;CALLE;DEL; ALCALDE SAINZ DE BARANDA;ALCALDE SAINZ DE BARANDA;3;1;109;2;90;;ALCALDE SAINZ BARANDA
19300;ALCALDE SAINZ DE BARANDA;CALLE;DEL; ALCALDE SAINZ DE BARANDA;ALCALDE SAINZ DE BARANDA;3;1;109;2;90;;ALCALDE SAINZ BARANDA
19300;ALCALDE SAINZ DE BARANDA;CALLE;DEL; ALCALDE SAINZ DE BARANDA;ALCALDE SAINZ DE BARANDA;4;;;92;94;;ALCALDE SAINZ BARANDA
19301;ALCANCIA;CALLE;DE LA; ALCANCIA;ALCANCÍA;9;1;11;2;12;;ALCANCIA
19400;ALCANTARA;CALLE;DE; ALCANTARA;ALCÁNTARA;4;1;73;2;82;;ALCANTARA
19400;ALCANTARA;CALLE;DE; ALCANTARA;ALCÁNTARA;4;1;73;2;82;;ALCANTARA
19500;ALCAÑICES;CALLE;DE; ALCAÑICES;ALCAÑICES;20;1;7;;;;ALCAÑICES
19600;ALCAÑIZ;CALLE;DE; ALCAÑIZ;ALCAÑIZ;21;5;23;2;44;;ALCAÑIZ
19600;ALCAÑIZ;CALLE;DE; ALCAÑIZ;ALCAÑIZ;21;5;23;2;44;;ALCAÑIZ
19700;ALCARAVAN;CALLE;DEL; ALCARAVAN;ALCARAVÁN;10;1;13;2;10;;ALCARAVAN
19800;ALCARAZ;CALLE;DE; ALCARAZ;ALCARAZ;16;3;3;2;34;;ALCARAZ
19900;ALCARRIA;CALLE;DE LA; ALCARRIA;ALCARRIA;17;;;4;8;;ALCARRIA
20000;ALCATRAZ;CALLE;DEL; ALCATRAZ;ALCATRAZ;11;1;31;2;44;;ALCATRAZ
20100;ALCAUDETE;PLAZA;DE; ALCAUDETE;ALCAUDETE;16;29;1651;30;1652;;ALCAUDETE
20200;ALCAUDON;CALLE;DEL; ALCAUDON;ALCAUDÓN;11;1;49;2;68;;ALCAUDON
20250;ALCAZABA;CALLE;DE LA; ALCAZABA;ALCAZABA;12;1;7;2;6;;ALCAZABA
20300;ALCAZAR DE SAN JUAN;CALLE;DE; ALCAZAR DE SAN JUAN;ALCÁZAR DE SAN JUAN;10;1;25;2;16;;ALCAZAR SAN JUAN
759800;ALCION;CALLE;DE; ALCION;ALCIÓN;11;1;31;2;34;;ALCION
20400;ALCIRA;PLAZA;DE; ALCIRA;ALCIRA;9;1;21;2;20;;ALCIRA
20500;ALCOBENDAS;CALLE;DE; ALCOBENDAS;ALCOBENDAS;16;1;3;4;12;;ALCOBENDAS
20450;ALCOBENDAS;CAMINO;DE; ALCOBENDAS;ALCOBENDAS;8;;;2;10;;ALCOBENDAS
905567;ALCOBENDAS;CARRETERA;DE; ALCOBENDAS;ALCOBENDAS;8;;;;;;ALCOBENDAS
20700;ALCOBENDAS A BARAJAS;CARRETERA;DE; ALCOBENDAS A BARAJAS;ALCOBENDAS A BARAJAS;21;15;15;14;30;;ALCOBENDAS BARAJAS
20700;ALCOBENDAS A BARAJAS;CARRETERA;DE; ALCOBENDAS A BARAJAS;ALCOBENDAS A BARAJAS;21;15;15;14;30;;ALCOBENDAS BARAJAS
20800;ALCOCER;CALLE;DE; ALCOCER;ALCOCER;17;1;47;2;54;;ALCOCER
20800;ALCOCER;CALLE;DE; ALCOCER;ALCOCER;17;1;47;2;54;;ALCOCER
20900;ALCOLEA;CALLE;DE; ALCOLEA;ALCOLEA;6;1;9;4;14;;ALCOLEA
21000;ALCONERA;CALLE;DE; ALCONERA;ALCONERA;20;1;9;2;42;;ALCONERA
21000;ALCONERA;CALLE;DE; ALCONERA;ALCONERA;20;1;9;2;42;;ALCONERA
21200;ALCORES;CALLE;DE; ALCORES;ALCORES;13;;;12;16;;ALCORES
21250;ALCORISA;CALLE;DE; ALCORISA;ALCORISA;16;1;87;2;30;;ALCORISA
711;ALCORNOQUE;CALLE;DEL; ALCORNOQUE;ALCORNOQUE;9;1;5;2;8;;ALCORNOQUE
21800;ALDAPA;CALLE;DE; ALDAPA;ALDAPA;11;1;5;2;8;;ALDAPA
21900;ALDAYA;CALLE;DE; ALDAYA;ALDAYA;16;3;3;2;28;;ALDAYA
22000;ALDEA DEL FRESNO;CALLE;DE; ALDEA DEL FRESNO;ALDEA DEL FRESNO;2;1;29;2;32;;ALDEA FRESNO
31001635;ALDEA REAL;CALLE;DE; ALDEA REAL;ALDEA REAL;9;1;17;2;14;;ALDEA REAL
22250;ALDEANUEVA DE LA VERA;CALLE;DE; ALDEANUEVA DE LA VERA;ALDEANUEVA DE LA VERA;10;1;39;2;48;;ALDEANUEVA VERA
22300;ALDEBARAN;CALLE;DE; ALDEBARAN;ALDEBARÁN;9;1;7;2;6;;ALDEBARAN
1428;ALDONZA LORENZO;CALLE;DE; ALDONZA LORENZO;ALDONZA LORENZO;8;1;19;6;12;;ALDONZA LORENZO
22500;ALEGRIA;CALLE;DE LA; ALEGRIA;ALEGRÍA;11;1;39;2;38;;ALEGRIA
22800;ALEGRIA DE ORIA;CALLE;DE; ALEGRIA DE ORIA;ALEGRÍA DE ORIA;20;1;85;2;52;;ALEGRIA ORIA
22900;ALEIXANDRE;CALLE;DE; ALEIXANDRE;ALEIXANDRE;15;1;13;2;8;;ALEIXANDRE
23100;ALEJANDRINA MORAN;CALLE;DE; ALEJANDRINA MORAN;ALEJANDRINA MORÁN;10;1;37;2;44;;ALEJANDRINA MORAN
23150;ALEJANDRO CASONA;CALLE;DE; ALEJANDRO CASONA;ALEJANDRO CASONA;8;1;7;2;46;;ALEJANDRO CASONA
23200;ALEJANDRO CHACON;CALLE;DE; ALEJANDRO CHACON;ALEJANDRO CHACÓN;15;1;9;14;26;;ALEJANDRO CHACON
31001895;ALEJANDRO DE LA SOTA;AVENIDA;DE; ALEJANDRO DE LA SOTA;ALEJANDRO DE LA SOTA;16;;;6;6;;ALEJANDRO SOTA
31001895;ALEJANDRO DE LA SOTA;AVENIDA;DE; ALEJANDRO DE LA SOTA;ALEJANDRO DE LA SOTA;21;1;51;2;4;;ALEJANDRO SOTA
31001895;ALEJANDRO DE LA SOTA;AVENIDA;DE; ALEJANDRO DE LA SOTA;ALEJANDRO DE LA SOTA;21;1;51;2;4;;ALEJANDRO SOTA
23300;ALEJANDRO DUMAS;CALLE;DE; ALEJANDRO DUMAS;ALEJANDRO DUMAS;2;1;17;2;50;;ALEJANDRO DUMAS
23400;ALEJANDRO FERRANT;CALLE;DE; ALEJANDRO FERRANT;ALEJANDRO FERRANT;2;1;11;2;24;;ALEJANDRO FERRANT
23600;ALEJANDRO GONZALEZ;CALLE;DE; ALEJANDRO GONZALEZ;ALEJANDRO GONZÁLEZ;4;1;11;2;12;;ALEJANDRO GONZALEZ
31000645;ALEJANDRO HUMBOLT;CALLE;DE; ALEJANDRO HUMBOLT;ALEJANDRO HUMBOLT;18;13;19;;;;ALEJANDRO HUMBOLT
23700;ALEJANDRO MORAN;CALLE;DE; ALEJANDRO MORAN;ALEJANDRO MORÁN;11;1;63;2;66;;ALEJANDRO MORAN
31000856;ALEJANDRO NAVARRO;CALLE;DE; ALEJANDRO NAVARRO;ALEJANDRO NAVARRO;10;;;;;;ALEJANDRO NAVARRO
23900;ALEJANDRO RODRIGUEZ;CALLE;DE; ALEJANDRO RODRIGUEZ;ALEJANDRO RODRÍGUEZ;6;1;39;2;36;;ALEJANDRO RODRIGUEZ
24000;ALEJANDRO SAINT AUBIN;CALLE;DE; ALEJANDRO SAINT AUBIN;ALEJANDRO SAINT AUBIN;2;1;13;2;10;;ALEJANDRO SAINT AUBIN
24200;ALEJANDRO SANCHEZ;CALLE;DE; ALEJANDRO SANCHEZ;ALEJANDRO SÁNCHEZ;11;1;115;2;104;;ALEJANDRO SANCHEZ
24300;ALEJANDRO SANCHEZ;TRAVESÍA;DE; ALEJANDRO SANCHEZ;ALEJANDRO SÁNCHEZ;11;1;3;2;6;;ALEJANDRO SANCHEZ
24400;ALEJANDRO VILLEGAS;CALLE;DE; ALEJANDRO VILLEGAS;ALEJANDRO VILLEGAS;16;1;57;2;52;;ALEJANDRO VILLEGAS
24500;ALEMANIA;CALLE;DE; ALEMANIA;ALEMANIA;6;1;7;2;10;;ALEMANIA
24600;ALENZA;CALLE;DE; ALENZA;ALENZA;7;1;17;2;32;;ALENZA
1029;ALERCE;CALLE;DEL; ALERCE;ALERCE;12;1;31;8;30;;ALERCE
24700;ALESANCO;CALLE;DE; ALESANCO;ALESANCO;9;1;17;2;8;;ALESANCO
2859;ALFA;CALLE;; ALFA;ALFA;21;1;9;2;10;;ALFA
24900;ALFACAR;CALLE;DE; ALFACAR;ALFACAR;16;1;1361;2;1290;;ALFACAR
25100;ALFALFA;CALLE;DE LA; ALFALFA;ALFALFA;6;1;49;6;38;;ALFALFA
25200;ALFAMBRA;CALLE;DE; ALFAMBRA;ALFAMBRA;5;3;7;14;16;;ALFAMBRA
25400;ALFAR;CALLE;DEL; ALFAR;ALFAR;9;1;47;2;80;;ALFAR
177101;ALFARERIA;CALLE;DE LA; ALFARERIA;ALFARERÍA;9;1;15;2;14;;ALFARERIA
25600;ALFAREROS;CALLE;DE LOS; ALFAREROS;ALFAREROS;20;1;17;;;;ALFAREROS
25650;ALFARNATE;CALLE;DE; ALFARNATE;ALFARNATE;13;1;1;2;18;;ALFARNATE
25700;ALFARO;CALLE;DE; ALFARO;ALFARO;11;1;43;2;40;;ALFARO
26000;ALFEREZ JUAN USERA;CALLE;DEL; ALFEREZ JUAN USERA;ALFÉREZ JUAN USERA;11;19;57;20;42;;ALFEREZ JUAN USERA
26300;ALFONSO CEA;CALLE;DE; ALFONSO CEA;ALFONSO CEA;10;1;7;2;10;;ALFONSO CEA
26400;ALFONSO FERNANDEZ;CALLE;DE; ALFONSO FERNANDEZ;ALFONSO FERNÁNDEZ;11;1;25;2;30;;ALFONSO FERNANDEZ
26500;ALFONSO FERNANDEZ CLAUSELLS;CALLE;DE; ALFONSO FERNANDEZ CLAUSELLS;ALFONSO FERNÁNDEZ CLAUSELLS;9;1;37;2;22;;ALFONSO FERNANDEZ CLAUSELLS
26600;ALFONSO GOMEZ;CALLE;DE; ALFONSO GOMEZ;ALFONSO GÓMEZ;20;3;63;2;46;;ALFONSO GOMEZ
26700;ALFONSO MARTINEZ CONDE;CALLE;DE; ALFONSO MARTINEZ CONDE;ALFONSO MARTÍNEZ CONDE;11;1;19;2;20;;ALFONSO MARTINEZ CONDE
2011;ALFONSO PASO;CALLE;DE; ALFONSO PASO;ALFONSO PASO;15;1;1;2;4;;ALFONSO PASO
26960;ALFONSO PEÑA BOEUF;AVENIDA;DE; ALFONSO PEÑA BOEUF;ALFONSO PEÑA BOEUF;20;1;9;2;22;;ALFONSO PEÑA BOEUF
26990;ALFONSO RODRIGUEZ CASTELAO;CALLE;DE; ALFONSO RODRIGUEZ CASTELAO;ALFONSO RODRÍGUEZ CASTELAO;8;1;21;2;28;;ALFONSO RODRIGUEZ CASTELAO
27010;ALFONSO RODRIGUEZ SANTAMARIA;CALLE;DE; ALFONSO RODRIGUEZ SANTAMARIA;ALFONSO RODRÍGUEZ SANTAMARÍA;5;1;33;2;32;;ALFONSO RODRIGUEZ SANTAMARIA
27200;ALFONSO VI;CALLE;DE; ALFONSO VI;ALFONSO VI;1;1;5;2;8;;ALFONSO VI
300900;ALFONSO VIII;CALLE;DE; ALFONSO VIII;ALFONSO VIII;5;1;11;4;28;;ALFONSO VIII
27300;ALFONSO X;CALLE;DE; ALFONSO X;ALFONSO X;7;1;5;2;6;;ALFONSO X
27400;ALFONSO XI;CALLE;DE; ALFONSO XI;ALFONSO XI;3;1;19;2;18;;ALFONSO XI
27500;ALFONSO XII;CALLE;DE; ALFONSO XII;ALFONSO XII;3;1;21;2;68;;ALFONSO XII
27700;ALFONSO XIII;AVENIDA;DE; ALFONSO XIII;ALFONSO XIII;5;1;169;2;204;;ALFONSO XIII
27700;ALFONSO XIII;AVENIDA;DE; ALFONSO XIII;ALFONSO XIII;5;1;169;2;204;;ALFONSO XIII
27700;ALFONSO XIII;AVENIDA;DE; ALFONSO XIII;ALFONSO XIII;5;1;169;2;204;;ALFONSO XIII
27600;ALFONSO XIII;CALLE;DE; ALFONSO XIII;ALFONSO XIII;13;1;19;2;10;;ALFONSO XIII
27800;ALFREDO ALEIX;CALLE;DE; ALFREDO ALEIX;ALFREDO ALEIX;11;1;37;2;54;;ALFREDO ALEIX
27900;ALFREDO ALEIX;TRAVESÍA;DE; ALFREDO ALEIX;ALFREDO ALEIX;11;1;9;2;8;;ALFREDO ALEIX
953;ALFREDO BRAÑAS;CALLE;DE; ALFREDO BRAÑAS;ALFREDO BRAÑAS;14;1;7;2;6;;ALFREDO BRAÑAS
28000;ALFREDO CASTRO CAMBA;CALLE;DE; ALFREDO CASTRO CAMBA;ALFREDO CASTRO CAMBA;13;1;43;2;42;;ALFREDO CASTRO CAMBA
31004594;ALFREDO DI STEFANO;CALLE;DE; ALFREDO DI STEFANO;ALFREDO DI STÉFANO;16;;;12;42;;ALFREDO DI STEFANO
28025;ALFREDO MAHOU;PLAZA;DE; ALFREDO MAHOU;ALFREDO MAHOU;4;;;;;;ALFREDO MAHOU
28050;ALFREDO MARQUERIE;CALLE;DE; ALFREDO MARQUERIE;ALFREDO MARQUERÍE;8;1;59;2;22;;ALFREDO MARQUERIE
28100;ALGABA;CALLE;DE; ALGABA;ALGABA;11;1;27;2;36;;ALGABA
28360;ALGARROBO;CALLE;DEL; ALGARROBO;ALGARROBO;8;1;15;2;36;;ALGARROBO
28400;ALGECIRAS;CALLE;DE; ALGECIRAS;ALGECIRAS;1;1;7;2;8;;ALGECIRAS
28500;ALGEMESI;CALLE;DE; ALGEMESI;ALGEMESÍ;21;19;47;26;62;;ALGEMESI
