nombreOriginal;COD_VIA;VIA_CLASE;VIA_PAR;VIA_NOMBRE;VIA_NOMBRE_ACENTOS;DISTRITO;IMPAR_MIN;IMPAR_MAX;PAR_MIN;PAR_MAX
ALCALA;18900;CALLE;DE; ALCALA;ALCALÁ;15;249;443;220;412
ALCALA;18900;CALLE;DE; ALCALA;ALCALÁ;15;249;443;220;412
ALCALA;18900;CALLE;DE; ALCALA;ALCALÁ;20;445;631;418;728
ALCALA;18900;CALLE;DE; ALCALA;ALCALÁ;20;445;631;418;728
ALCALA;18900;CALLE;DE; ALCALA;ALCALÁ;20;445;631;418;728
ALCALA;18900;CALLE;DE; ALCALA;ALCALÁ;20;445;631;418;728
ALCALA;18900;CALLE;DE; ALCALA;ALCALÁ;20;445;631;418;728
ALCALA DE GUADAIRA;19100;CALLE;DE; ALCALA DE GUADAIRA;ALCALÁ DE GUADAIRA;13;9;73;2;40
ALCALA GALIANO;19000;CALLE;DE; ALCALA GALIANO;ALCALÁ GALIANO;7;1;7;2;10
ALCALDE ALFONSO VAZQUEZ;19110;CALLE;DEL; ALCALDE ALFONSO VAZQUEZ;ALCALDE ALFONSO VÁZQUEZ;13;;;2;4
ALCALDE ALVAREZ DE VILLAAMIL;31000121;CALLE;DEL; ALCALDE ALVAREZ DE VILLAAMIL;ALCALDE ÁLVAREZ DE VILLAAMIL;16;1;7;2;4
ALCALDE ANDRES MADRID DAVILA;31001811;CALLE;DEL; ALCALDE ANDRES MADRID DAVILA;ALCALDE ANDRÉS MADRID DÁVILA;19;1;31;16;142
ALCALDE ARISTIZABAL MANCHON;31000120;CALLE;DEL; ALCALDE ARISTIZABAL MANCHON;ALCALDE ARISTIZÁBAL MANCHÓN;16;1;13;2;6
ALCALDE BRELL;19115;PLAZA;DEL; ALCALDE BRELL;ALCALDE BRELL;11;1;11;2;10
ALCALDE CONDE DE MIRASOL;31000119;CALLE;DEL; ALCALDE CONDE DE MIRASOL;ALCALDE CONDE DE MIRASOL;16;1;3;2;6
ALCALDE DE CANILLAS CIPRIANO SANTILLANA MORENO;31005201;GLORIETA;DEL; ALCALDE DE CANILLAS CIPRIANO SANTILLANA MORENO;ALCALDE DE CANILLAS CIPRIANO SANTILLANA MORENO;16;;;;
ALCALDE DE CANILLAS JOAQUIN HERAS JIMENEZ;31005202;GLORIETA;DEL; ALCALDE DE CANILLAS JOAQUIN HERAS JIMENEZ;ALCALDE DE CANILLAS JOAQUÍN HERAS JIMÉNEZ;16;;;;
ALCALDE DE CANILLAS LUIS HERAS JIMENEZ;31005200;GLORIETA;DEL; ALCALDE DE CANILLAS LUIS HERAS JIMENEZ;ALCALDE DE CANILLAS LUIS HERAS JIMÉNEZ;16;;;;
ALCALDE DE CANILLAS MARCO AREVALO PEREZ;31005209;GLORIETA;DEL; ALCALDE DE CANILLAS MARCO AREVALO PEREZ;ALCALDE DE CANILLAS MARCO ARÉVALO PÉREZ;16;;;;
ALCALDE DE CANILLAS VICENTE LILLO SOLER;31005208;GLORIETA;DEL; ALCALDE DE CANILLAS VICENTE LILLO SOLER;ALCALDE DE CANILLAS VICENTE LILLO SOLER;16;;;;
ALCALDE DE HORTALEZA ANDRES MOLPECERES BARCELO;31005197;GLORIETA;DEL; ALCALDE DE HORTALEZA ANDRES MOLPECERES BARCELO;ALCALDE DE HORTALEZA ANDRÉS MOLPECERES BARCELÓ;16;;;;
ALCALDE DE HORTALEZA ANGEL MARTINEZ LORENZO;31005198;GLORIETA;DEL; ALCALDE DE HORTALEZA ANGEL MARTINEZ LORENZO;ALCALDE DE HORTALEZA ÁNGEL MARTÍNEZ LORENZO;16;;;;
ALCALDE DE HORTALEZA RAFAEL ORTEGA LOPEZ;31005211;GLORIETA;DEL; ALCALDE DE HORTALEZA RAFAEL ORTEGA LOPEZ;ALCALDE DE HORTALEZA RAFAEL ORTEGA LÓPEZ;16;;;;
ALCALDE DE HORTALEZA VICTORIANO ELIPE SANCHEZ;31005199;PLAZUELA;DEL; ALCALDE DE HORTALEZA VICTORIANO ELIPE SANCHEZ;ALCALDE DE HORTALEZA VICTORIANO ELIPE SÁNCHEZ;16;;;;
ALCALDE GARRIDO JUARISTI;19135;CALLE;DEL; ALCALDE GARRIDO JUARISTI;ALCALDE GARRIDO JUARISTI;14;1;21;2;26
ALCALDE GARRIDO JUARISTI;19135;CALLE;DEL; ALCALDE GARRIDO JUARISTI;ALCALDE GARRIDO JUARISTI;14;1;21;2;26
ALCALDE HENCHE DE LA PLATA;31000123;CALLE;DEL; ALCALDE HENCHE DE LA PLATA;ALCALDE HENCHE DE LA PLATA;16;1;21;2;38
ALCALDE JUAN DE MATA SEVILLANO;750950;CALLE;DEL; ALCALDE JUAN DE MATA SEVILLANO;ALCALDE JUAN DE MATA SEVILLANO;19;1;19;6;26
ALCALDE LOPEZ CASERO;19200;CALLE;DEL; ALCALDE LOPEZ CASERO;ALCALDE LÓPEZ CASERO;15;1;15;2;20
ALCALDE LOPEZ CASERO;19200;CALLE;DEL; ALCALDE LOPEZ CASERO;ALCALDE LÓPEZ CASERO;15;1;15;2;20
ALCALDE LUIS MARICHALAR;950;CALLE;DEL; ALCALDE LUIS MARICHALAR;ALCALDE LUIS MARICHALAR;14;1;9;2;4
ALCALDE LUIS SILVELA;19210;CALLE;DEL; ALCALDE LUIS SILVELA;ALCALDE LUIS SILVELA;20;1;3;2;6
ALCALDE MARTIN DE ALZAGA;19250;CALLE;DEL; ALCALDE MARTIN DE ALZAGA;ALCALDE MARTÍN DE ALZAGA;9;1;37;2;6
ALCALDE MORENO TORRES;31000118;PLAZA;DEL; ALCALDE MORENO TORRES;ALCALDE MORENO TORRES;16;1;23;2;24
ALCALDE PEDRO ESCARBASSIERE;31000560;CALLE;DE; ALCALDE PEDRO ESCARBASSIERE;ALCALDE PEDRO ESCARBASSIERE;19;5;9;2;16
ALCALDE PEDRO GUTIERREZ;31001812;CALLE;DEL; ALCALDE PEDRO GUTIERREZ;ALCALDE PEDRO GUTIÉRREZ;19;1;121;;
ALCALDE REDONDO ACEÑA;31000122;CALLE;DEL; ALCALDE REDONDO ACEÑA;ALCALDE REDONDO ACEÑA;16;;;2;8
ALCALDE SAINZ DE BARANDA;19300;CALLE;DEL; ALCALDE SAINZ DE BARANDA;ALCALDE SAINZ DE BARANDA;3;1;109;2;90
ALCALDE SAINZ DE BARANDA;19300;CALLE;DEL; ALCALDE SAINZ DE BARANDA;ALCALDE SAINZ DE BARANDA;3;1;109;2;90
ALCALDE SAINZ DE BARANDA;19300;CALLE;DEL; ALCALDE SAINZ DE BARANDA;ALCALDE SAINZ DE BARANDA;3;1;109;2;90
ALCALDE SAINZ DE BARANDA;19300;CALLE;DEL; ALCALDE SAINZ DE BARANDA;ALCALDE SAINZ DE BARANDA;4;;;92;94
ALCANCIA;19301;CALLE;DE LA; ALCANCIA;ALCANCÍA;9;1;11;2;12
ALCANTARA;19400;CALLE;DE; ALCANTARA;ALCÁNTARA;4;1;73;2;82
ALCANTARA;19400;CALLE;DE; ALCANTARA;ALCÁNTARA;4;1;73;2;82
ALCAÑICES;19500;CALLE;DE; ALCAÑICES;ALCAÑICES;20;1;7;;
ALCAÑIZ;19600;CALLE;DE; ALCAÑIZ;ALCAÑIZ;21;5;23;2;44
ALCAÑIZ;19600;CALLE;DE; ALCAÑIZ;ALCAÑIZ;21;5;23;2;44
ALCARAVAN;19700;CALLE;DEL; ALCARAVAN;ALCARAVÁN;10;1;13;2;10
ALCARAZ;19800;CALLE;DE; ALCARAZ;ALCARAZ;16;3;3;2;34
ALCARRIA;19900;CALLE;DE LA; ALCARRIA;ALCARRIA;17;;;4;8
ALCATRAZ;20000;CALLE;DEL; ALCATRAZ;ALCATRAZ;11;1;31;2;44
ALCAUDETE;20100;PLAZA;DE; ALCAUDETE;ALCAUDETE;16;29;1651;30;1652
ALCAUDON;20200;CALLE;DEL; ALCAUDON;ALCAUDÓN;11;1;49;2;68
ALCAZABA;20250;CALLE;DE LA; ALCAZABA;ALCAZABA;12;1;7;2;6
ALCAZAR DE SAN JUAN;20300;CALLE;DE; ALCAZAR DE SAN JUAN;ALCÁZAR DE SAN JUAN;10;1;25;2;16
ALCION;759800;CALLE;DE; ALCION;ALCIÓN;11;1;31;2;34
ALCIRA;20400;PLAZA;DE; ALCIRA;ALCIRA;9;1;21;2;20
ALCOBENDAS;20500;CALLE;DE; ALCOBENDAS;ALCOBENDAS;16;1;3;4;12
ALCOBENDAS;20450;CAMINO;DE; ALCOBENDAS;ALCOBENDAS;8;;;2;10
ALCOBENDAS;905567;CARRETERA;DE; ALCOBENDAS;ALCOBENDAS;8;;;;
ALCOBENDAS A BARAJAS;20700;CARRETERA;DE; ALCOBENDAS A BARAJAS;ALCOBENDAS A BARAJAS;21;15;15;14;30
ALCOBENDAS A BARAJAS;20700;CARRETERA;DE; ALCOBENDAS A BARAJAS;ALCOBENDAS A BARAJAS;21;15;15;14;30
ALCOCER;20800;CALLE;DE; ALCOCER;ALCOCER;17;1;47;2;54
ALCOCER;20800;CALLE;DE; ALCOCER;ALCOCER;17;1;47;2;54
ALCOLEA;20900;CALLE;DE; ALCOLEA;ALCOLEA;6;1;9;4;14
ALCONERA;21000;CALLE;DE; ALCONERA;ALCONERA;20;1;9;2;42
ALCONERA;21000;CALLE;DE; ALCONERA;ALCONERA;20;1;9;2;42
ALCORES;21200;CALLE;DE; ALCORES;ALCORES;13;;;12;16
ALCORISA;21250;CALLE;DE; ALCORISA;ALCORISA;16;1;87;2;30
ALCORNOQUE;711;CALLE;DEL; ALCORNOQUE;ALCORNOQUE;9;1;5;2;8
ALDAPA;21800;CALLE;DE; ALDAPA;ALDAPA;11;1;5;2;8
ALDAYA;21900;CALLE;DE; ALDAYA;ALDAYA;16;3;3;2;28
ALDEA DEL FRESNO;22000;CALLE;DE; ALDEA DEL FRESNO;ALDEA DEL FRESNO;2;1;29;2;32
ALDEA REAL;31001635;CALLE;DE; ALDEA REAL;ALDEA REAL;9;1;17;2;14
ALDEANUEVA DE LA VERA;22250;CALLE;DE; ALDEANUEVA DE LA VERA;ALDEANUEVA DE LA VERA;10;1;39;2;48
ALDEBARAN;22300;CALLE;DE; ALDEBARAN;ALDEBARÁN;9;1;7;2;6
ALDONZA LORENZO;1428;CALLE;DE; ALDONZA LORENZO;ALDONZA LORENZO;8;1;19;6;12
ALEGRIA;22500;CALLE;DE LA; ALEGRIA;ALEGRÍA;11;1;39;2;38
ALEGRIA DE ORIA;22800;CALLE;DE; ALEGRIA DE ORIA;ALEGRÍA DE ORIA;20;1;85;2;52
ALEIXANDRE;22900;CALLE;DE; ALEIXANDRE;ALEIXANDRE;15;1;13;2;8
ALEJANDRINA MORAN;23100;CALLE;DE; ALEJANDRINA MORAN;ALEJANDRINA MORÁN;10;1;37;2;44
ALEJANDRO CASONA;23150;CALLE;DE; ALEJANDRO CASONA;ALEJANDRO CASONA;8;1;7;2;46
ALEJANDRO CHACON;23200;CALLE;DE; ALEJANDRO CHACON;ALEJANDRO CHACÓN;15;1;9;14;26
ALEJANDRO DE LA SOTA;31001895;AVENIDA;DE; ALEJANDRO DE LA SOTA;ALEJANDRO DE LA SOTA;16;;;6;6
ALEJANDRO DE LA SOTA;31001895;AVENIDA;DE; ALEJANDRO DE LA SOTA;ALEJANDRO DE LA SOTA;21;1;51;2;4
ALEJANDRO DE LA SOTA;31001895;AVENIDA;DE; ALEJANDRO DE LA SOTA;ALEJANDRO DE LA SOTA;21;1;51;2;4
ALEJANDRO DUMAS;23300;CALLE;DE; ALEJANDRO DUMAS;ALEJANDRO DUMAS;2;1;17;2;50
ALEJANDRO FERRANT;23400;CALLE;DE; ALEJANDRO FERRANT;ALEJANDRO FERRANT;2;1;11;2;24
ALEJANDRO GONZALEZ;23600;CALLE;DE; ALEJANDRO GONZALEZ;ALEJANDRO GONZÁLEZ;4;1;11;2;12
ALEJANDRO HUMBOLT;31000645;CALLE;DE; ALEJANDRO HUMBOLT;ALEJANDRO HUMBOLT;18;13;19;;
ALEJANDRO MORAN;23700;CALLE;DE; ALEJANDRO MORAN;ALEJANDRO MORÁN;11;1;63;2;66
ALEJANDRO NAVARRO;31000856;CALLE;DE; ALEJANDRO NAVARRO;ALEJANDRO NAVARRO;10;;;;
ALEJANDRO RODRIGUEZ;23900;CALLE;DE; ALEJANDRO RODRIGUEZ;ALEJANDRO RODRÍGUEZ;6;1;39;2;36
ALEJANDRO SAINT AUBIN;24000;CALLE;DE; ALEJANDRO SAINT AUBIN;ALEJANDRO SAINT AUBIN;2;1;13;2;10
ALEJANDRO SANCHEZ;24200;CALLE;DE; ALEJANDRO SANCHEZ;ALEJANDRO SÁNCHEZ;11;1;115;2;104
ALEJANDRO SANCHEZ;24300;TRAVESÍA;DE; ALEJANDRO SANCHEZ;ALEJANDRO SÁNCHEZ;11;1;3;2;6
ALEJANDRO VILLEGAS;24400;CALLE;DE; ALEJANDRO VILLEGAS;ALEJANDRO VILLEGAS;16;1;57;2;52
ALEMANIA;24500;CALLE;DE; ALEMANIA;ALEMANIA;6;1;7;2;10
ALENZA;24600;CALLE;DE; ALENZA;ALENZA;7;1;17;2;32
ALERCE;1029;CALLE;DEL; ALERCE;ALERCE;12;1;31;8;30
ALESANCO;24700;CALLE;DE; ALESANCO;ALESANCO;9;1;17;2;8
ALFA;2859;CALLE;; ALFA;ALFA;21;1;9;2;10
ALFACAR;24900;CALLE;DE; ALFACAR;ALFACAR;16;1;1361;2;1290
ALFALFA;25100;CALLE;DE LA; ALFALFA;ALFALFA;6;1;49;6;38
ALFAMBRA;25200;CALLE;DE; ALFAMBRA;ALFAMBRA;5;3;7;14;16
ALFAR;25400;CALLE;DEL; ALFAR;ALFAR;9;1;47;2;80
ALFARERIA;177101;CALLE;DE LA; ALFARERIA;ALFARERÍA;9;1;15;2;14
ALFAREROS;25600;CALLE;DE LOS; ALFAREROS;ALFAREROS;20;1;17;;
ALFARNATE;25650;CALLE;DE; ALFARNATE;ALFARNATE;13;1;1;2;18
ALFARO;25700;CALLE;DE; ALFARO;ALFARO;11;1;43;2;40
ALFEREZ JUAN USERA;26000;CALLE;DEL; ALFEREZ JUAN USERA;ALFÉREZ JUAN USERA;11;19;57;20;42
ALFONSO CEA;26300;CALLE;DE; ALFONSO CEA;ALFONSO CEA;10;1;7;2;10
ALFONSO FERNANDEZ;26400;CALLE;DE; ALFONSO FERNANDEZ;ALFONSO FERNÁNDEZ;11;1;25;2;30
ALFONSO FERNANDEZ CLAUSELLS;26500;CALLE;DE; ALFONSO FERNANDEZ CLAUSELLS;ALFONSO FERNÁNDEZ CLAUSELLS;9;1;37;2;22
ALFONSO GOMEZ;26600;CALLE;DE; ALFONSO GOMEZ;ALFONSO GÓMEZ;20;3;63;2;46
ALFONSO MARTINEZ CONDE;26700;CALLE;DE; ALFONSO MARTINEZ CONDE;ALFONSO MARTÍNEZ CONDE;11;1;19;2;20
ALFONSO PASO;2011;CALLE;DE; ALFONSO PASO;ALFONSO PASO;15;1;1;2;4
ALFONSO PEÑA BOEUF;26960;AVENIDA;DE; ALFONSO PEÑA BOEUF;ALFONSO PEÑA BOEUF;20;1;9;2;22
ALFONSO RODRIGUEZ CASTELAO;26990;CALLE;DE; ALFONSO RODRIGUEZ CASTELAO;ALFONSO RODRÍGUEZ CASTELAO;8;1;21;2;28
ALFONSO RODRIGUEZ SANTAMARIA;27010;CALLE;DE; ALFONSO RODRIGUEZ SANTAMARIA;ALFONSO RODRÍGUEZ SANTAMARÍA;5;1;33;2;32
ALFONSO VI;27200;CALLE;DE; ALFONSO VI;ALFONSO VI;1;1;5;2;8
ALFONSO VIII;300900;CALLE;DE; ALFONSO VIII;ALFONSO VIII;5;1;11;4;28
ALFONSO X;27300;CALLE;DE; ALFONSO X;ALFONSO X;7;1;5;2;6
ALFONSO XI;27400;CALLE;DE; ALFONSO XI;ALFONSO XI;3;1;19;2;18
ALFONSO XII;27500;CALLE;DE; ALFONSO XII;ALFONSO XII;3;1;21;2;68
ALFONSO XIII;27700;AVENIDA;DE; ALFONSO XIII;ALFONSO XIII;5;1;169;2;204
ALFONSO XIII;27700;AVENIDA;DE; ALFONSO XIII;ALFONSO XIII;5;1;169;2;204
ALFONSO XIII;27700;AVENIDA;DE; ALFONSO XIII;ALFONSO XIII;5;1;169;2;204
ALFONSO XIII;27600;CALLE;DE; ALFONSO XIII;ALFONSO XIII;13;1;19;2;10
ALFREDO ALEIX;27800;CALLE;DE; ALFREDO ALEIX;ALFREDO ALEIX;11;1;37;2;54
ALFREDO ALEIX;27900;TRAVESÍA;DE; ALFREDO ALEIX;ALFREDO ALEIX;11;1;9;2;8
ALFREDO BRAÑAS;953;CALLE;DE; ALFREDO BRAÑAS;ALFREDO BRAÑAS;14;1;7;2;6
ALFREDO CASTRO CAMBA;28000;CALLE;DE; ALFREDO CASTRO CAMBA;ALFREDO CASTRO CAMBA;13;1;43;2;42
ALFREDO DI STEFANO;31004594;CALLE;DE; ALFREDO DI STEFANO;ALFREDO DI STÉFANO;16;;;12;42
ALFREDO MAHOU;28025;PLAZA;DE; ALFREDO MAHOU;ALFREDO MAHOU;4;;;;
ALFREDO MARQUERIE;28050;CALLE;DE; ALFREDO MARQUERIE;ALFREDO MARQUERÍE;8;1;59;2;22
ALGABA;28100;CALLE;DE; ALGABA;ALGABA;11;1;27;2;36
ALGARROBO;28360;CALLE;DEL; ALGARROBO;ALGARROBO;8;1;15;2;36
ALGECIRAS;28400;CALLE;DE; ALGECIRAS;ALGECIRAS;1;1;7;2;8
ALGEMESI;28500;CALLE;DE; ALGEMESI;ALGEMESÍ;21;19;47;26;62
ALGEMESI;28500;CALLE;DE; ALGEMESI;ALGEMESÍ;21;19;47;26;62
ALGEMESI;28600;TRAVESÍA;DE; ALGEMESI;ALGEMESÍ;21;1;11;2;8
ALGENIB;28650;CALLE;DE; ALGENIB;ALGENIB;9;1;1;2;8
ALGETE;28700;CALLE;DE; ALGETE;ALGETE;2;1;17;2;12
ALGETE;28700;CALLE;DE; ALGETE;ALGETE;2;1;17;2;12
ALGODON;28800;CALLE;DEL; ALGODON;ALGODÓN;20;11;17;12;18
ALGODONALES;28900;CALLE;DE LOS; ALGODONALES;ALGODONALES;6;1;73;2;72
ALGODRE;29000;CALLE;DE; ALGODRE;ALGODRE;11;1;15;2;8
ALGODRE;29000;CALLE;DE; ALGODRE;ALGODRE;11;1;15;2;8
ALGORTA;29300;CALLE;DE; ALGORTA;ALGORTA;11;1;41;2;30
ALGUACIL;29500;CALLEJÓN;DEL; ALGUACIL;ALGUACIL;13;1;11;2;10
ALHABIA;1790;GLORIETA;DE; ALHABIA;ALHABIA;21;;;;
ALHABIA;1790;GLORIETA;DE; ALHABIA;ALHABIA;21;;;;
ALHAMA DE ALMERIA;1909;PLAZA;DE; ALHAMA DE ALMERIA;ALHAMA DE ALMERÍA;16;1;5;2;4
ALHAMBRA;29650;CALLE;DE LA; ALHAMBRA;ALHAMBRA;10;1;89;2;104
ALHAMBRA;29650;CALLE;DE LA; ALHAMBRA;ALHAMBRA;10;1;89;2;104
ALHAURIN;1155;CALLE;DE; ALHAURIN;ALHAURÍN;21;1;19;2;20
ALHELIES;29800;AVENIDA;DE LOS; ALHELIES;ALHELÍES;5;1;35;2;26
ALHENA;24450;CALLE;DE; ALHENA;ALHENA;9;1;9;2;6
ALHONDIGA;29830;CALLE;DE LA; ALHONDIGA;ALHÓNDIGA;21;1;21;2;30
ALIAGA;29850;CALLE;DE; ALIAGA;ALIAGA;20;1;5;2;14
ALIANZA;998;CALLE;DE LA; ALIANZA;ALIANZA;17;1;47;2;28
ALICANTE;29900;CALLE;DE; ALICANTE;ALICANTE;2;1;31;2;14
ALICIA BAENA;30000;CALLE;DE; ALICIA BAENA;ALICIA BAENA;8;1;35;2;34
ALICUN;1907;CALLE;DE; ALICUN;ALICÚN;16;1;29;2;30
ALIGUSTRE;30200;CALLE;DEL; ALIGUSTRE;ALIGUSTRE;6;1;55;2;38
ALISEDA;30300;CALLE;DE; ALISEDA;ALISEDA;11;1;45;2;34
ALISIOS;30350;CALLE;DE LOS; ALISIOS;ALISIOS;21;;;;
ALJARAFE;30400;CALLE;DE; ALJARAFE;ALJARAFE;13;;;2;6
ALLAMANDA;1719;CALLE;DE; ALLAMANDA;ALLAMANDA;11;;;;
ALLARIZ;30600;CALLE;DE; ALLARIZ;ALLARIZ;11;1;5;2;12
ALLENDE;30700;CALLE;DE; ALLENDE;ALLENDE;10;;;;
ALLENDESALAZAR;30800;CALLE;DE; ALLENDESALAZAR;ALLENDESALAZAR;15;;;2;10
ALLOZ;31000;PLAZA;DE; ALLOZ;ALLOZ;11;1;3;4;4
ALMADEN;31300;CALLE;DE; ALMADEN;ALMADÉN;1;1;21;2;28
ALMAGRO;31400;CALLE;DE; ALMAGRO;ALMAGRO;7;1;33;2;46
ALMANAQUE;31500;CALLE;DEL; ALMANAQUE;ALMANAQUE;20;1;59;2;16
ALMANSA;31600;CALLE;DE; ALMANSA;ALMANSA;6;1;59;2;70
ALMANSA;31600;CALLE;DE; ALMANSA;ALMANSA;9;73;107;74;110
ALMANSA;905063;TRAVESÍA;DE; ALMANSA;ALMANSA;9;;;2;8
ALMANZORA;31700;CALLE;DEL; ALMANZORA;ALMANZORA;9;1;75;2;34
ALMARZA;31750;CALLE;DE; ALMARZA;ALMARZA;16;1;51;2;72
ALMAZAN;31800;CALLE;DE; ALMAZAN;ALMAZÁN;10;1;33;2;52
ALMAZARA;31900;CALLE;DE LA; ALMAZARA;ALMAZARA;20;;;6;8
ALMEDINA;32000;CALLE;DE; ALMEDINA;ALMEDINA;11;1;3;2;8
ALMENARA;1142;CAMINO;DE LA; ALMENARA;ALMENARA;8;;;;
ALMENARA;1142;CAMINO;DE LA; ALMENARA;ALMENARA;8;;;;
ALMENAS;32200;CALLE;DE LAS; ALMENAS;ALMENAS;8;1;15;2;136
ALMENDRALEJO;32300;CALLE;DE; ALMENDRALEJO;ALMENDRALEJO;11;1;13;2;12
ALMENDRALES;32500;CALLE;DE LOS; ALMENDRALES;ALMENDRALES;12;1;43;2;34
ALMENDRALES;32500;CALLE;DE LOS; ALMENDRALES;ALMENDRALES;12;1;43;2;34
ALMENDRALES;32500;CALLE;DE LOS; ALMENDRALES;ALMENDRALES;12;1;43;2;34
ALMENDRERA;31000044;GLORIETA;DE LA; ALMENDRERA;ALMENDRERA;21;9;9;;
ALMENDRO;32600;CALLE;DEL; ALMENDRO;ALMENDRO;1;1;27;2;22
ALMENDRO;32800;TRAVESÍA;DEL; ALMENDRO;ALMENDRO;1;1;9;2;2
ALMERIA;32900;CALLE;DE; ALMERIA;ALMERÍA;4;1;7;2;10
ALMEZ;872;CALLE;DEL; ALMEZ;ALMEZ;2;1;1;2;2
ALMIRANTE;33000;CALLE;DEL; ALMIRANTE;ALMIRANTE;1;1;29;2;32
ALMIRANTE REQUESENS;33100;CALLE;DEL; ALMIRANTE REQUESENS;ALMIRANTE REQUESENS;10;1;13;8;22
ALMODOVAR;33300;PLAZA;DE; ALMODOVAR;ALMODÓVAR;11;;;2;2
ALMOGIA;33350;CALLE;DE; ALMOGIA;ALMOGÍA;13;;;2;18
ALMONACID;33500;CALLE;DE; ALMONACID;ALMONACID;13;1;27;2;38
ALMONTE;2256;CALLE;DE; ALMONTE;ALMONTE;18;1;33;2;20
ALMORADI;33600;CALLE;DE; ALMORADI;ALMORADÍ;11;1;5;2;6
ALMOROX;33700;CALLE;DE; ALMOROX;ALMOROX;9;1;5;6;12
ALMORTAS;33800;CALLE;DE LAS; ALMORTAS;ALMORTAS;6;1;25;2;40
ALMUDENA;34100;CALLE;DE LA; ALMUDENA;ALMUDENA;1;1;3;2;2
ALMUÑECAR;34300;PLAZA;DE; ALMUÑECAR;ALMUÑÉCAR;9;1;11;2;10
ALMURADIEL;34400;CALLE;DE; ALMURADIEL;ALMURADIEL;13;1;199;2;302
ALOE VERA;31001794;CALLE;DEL; ALOE VERA;ÁLOE VERA;19;45;79;2;4
ALONDRA;34500;CALLE;DE LA; ALONDRA;ALONDRA;11;1;51;2;52
ALONSO CANO;34700;CALLE;DE; ALONSO CANO;ALONSO CANO;7;1;103;2;94
ALONSO CANO;34700;CALLE;DE; ALONSO CANO;ALONSO CANO;7;1;103;2;94
ALONSO CARBONELL;34800;CALLE;DE; ALONSO CARBONELL;ALONSO CARBONELL;2;1;7;2;10
ALONSO CARBONELL;34850;PASAJE;DE; ALONSO CARBONELL;ALONSO CARBONELL;2;;;;
ALONSO CASTRILLO;35000;CALLE;DE; ALONSO CASTRILLO;ALONSO CASTRILLO;6;1;21;2;24
ALONSO DE CONTRERAS;962;CALLE;DE; ALONSO DE CONTRERAS;ALONSO DE CONTRERAS;20;1;25;2;32
ALONSO DEL BARCO;34600;CALLE;DE; ALONSO DEL BARCO;ALONSO DEL BARCO;2;1;15;2;16
ALONSO FERNANDEZ;35100;CALLE;DE; ALONSO FERNANDEZ;ALONSO FERNÁNDEZ;10;1;3;2;4
ALONSO HEREDIA;35200;CALLE;DE; ALONSO HEREDIA;ALONSO HEREDIA;4;1;31;2;34
ALONSO MARTINEZ;35300;PLAZA;DE; ALONSO MARTINEZ;ALONSO MARTÍNEZ;1;;;;
ALONSO MARTINEZ;35300;PLAZA;DE; ALONSO MARTINEZ;ALONSO MARTÍNEZ;7;1;7;2;6
ALONSO MARTINEZ;35300;PLAZA;DE; ALONSO MARTINEZ;ALONSO MARTÍNEZ;7;1;7;2;6
ALONSO MARTOS;35400;CALLE;DE; ALONSO MARTOS;ALONSO MARTOS;2;1;5;2;14
ALONSO NUÑEZ;35500;CALLE;DE; ALONSO NUÑEZ;ALONSO NÚÑEZ;6;1;35;2;32
ALONSO QUIJANO;35600;CALLE;DE; ALONSO QUIJANO;ALONSO QUIJANO;8;1;71;2;54
ALONSO SAAVEDRA;35700;CALLE;DE; ALONSO SAAVEDRA;ALONSO SAAVEDRA;15;1;5;8;16
ALONSO SAAVEDRA;35700;CALLE;DE; ALONSO SAAVEDRA;ALONSO SAAVEDRA;16;7;31;18;48
ALONSO ZAMORA VICENTE;31002034;CALLE;DE; ALONSO ZAMORA VICENTE;ALONSO ZAMORA VICENTE;11;5;7;;
ALORA;35800;CALLE;DE; ALORA;ALORA;13;1;27;2;28
ALOSNO;35750;PLAZA;DE; ALOSNO;ALOSNO;19;5;7;4;6
ALOSNO;35750;PLAZA;DE; ALOSNO;ALOSNO;19;5;7;4;6
ALOZAINA;36000;CALLE;DE; ALOZAINA;ALOZAINA;12;1;1;2;6
ALPEDRETE;36300;CALLE;DE; ALPEDRETE;ALPEDRETE;2;3;3;12;20
ALPES;2453;CALLE;DE LOS; ALPES;ALPES;20;7;27;2;4
ALPUJARRAS;2496;CALLE;DE LAS; ALPUJARRAS;ALPUJARRAS;19;1;7;2;24
ALQUIMIA;36400;CALLE;DE LA; ALQUIMIA;ALQUIMIA;20;1;7;2;8
ALSACIA;2568;PLAZA;DE; ALSACIA;ALSACIA;15;;;;
ALSACIA;2568;PLAZA;DE; ALSACIA;ALSACIA;20;1;1;;
ALSASUA;36500;CALLE;DE; ALSASUA;ALSASUA;9;1;11;2;24
ALSASUA;36500;CALLE;DE; ALSASUA;ALSASUA;9;1;11;2;24
ALTAIR;36775;CALLE;DE; ALTAIR;ALTAIR;9;1;7;2;14
ALTAMIRA;36800;CALLE;DE; ALTAMIRA;ALTAMIRA;15;1;15;2;6
ALTAMIRANO;37000;CALLE;DE; ALTAMIRANO;ALTAMIRANO;9;1;39;2;52
ALTEA;37100;CALLE;DE; ALTEA;ALTEA;9;1;29;6;10
ALTO DE HORTALEZA;906231;CAMINO;; ALTO DE HORTALEZA;ALTO DE HORTALEZA;16;1;27;2;6
